strategy_id,strategy_bits,x1,x2,x3,x4,x5,x6,x7,x8,y1,y2,y3,yf,z1,z2,z3,zf,status,local_loop_equations,max_local_loop_probability,max_local_equation_residual,cost_purchase,cost_part_inspection,cost_semi_inspection,cost_final_inspection,cost_semi_assembly,cost_final_assembly,cost_semi_disassembly,cost_final_disassembly,cost_replacement_loss,expected_part_inspections,expected_semi_inspections,expected_final_inspections,expected_semi_assemblies,expected_final_assemblies,expected_semi_disassemblies,expected_final_disassemblies,expected_replacements,expected_part_inspections_1,expected_part_inspections_2,expected_part_inspections_3,expected_part_inspections_4,expected_part_inspections_5,expected_part_inspections_6,expected_part_inspections_7,expected_part_inspections_8,expected_total_cost,expected_profit,one_pass_success_no_inspection,factory_defect_rate
62267,1101110011001111,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62268,0011110011001111,0,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62269,1011110011001111,1,0,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62270,0111110011001111,0,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62271,1111110011001111,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62272,0000001011001111,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62273,1000001011001111,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62274,0100001011001111,0,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62275,1100001011001111,1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62276,0010001011001111,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62277,1010001011001111,1,0,1,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62278,0110001011001111,0,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62279,1110001011001111,1,1,1,0,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62280,0001001011001111,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62281,1001001011001111,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62282,0101001011001111,0,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62283,1101001011001111,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62284,0011001011001111,0,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62285,1011001011001111,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62286,0111001011001111,0,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62287,1111001011001111,1,1,1,1,0,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62288,0000101011001111,0,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62289,1000101011001111,1,0,0,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62290,0100101011001111,0,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62291,1100101011001111,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62292,0010101011001111,0,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62293,1010101011001111,1,0,1,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62294,0110101011001111,0,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62295,1110101011001111,1,1,1,0,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62296,0001101011001111,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62297,1001101011001111,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62298,0101101011001111,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62299,1101101011001111,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62300,0011101011001111,0,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62301,1011101011001111,1,0,1,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62302,0111101011001111,0,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62303,1111101011001111,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62304,0000011011001111,0,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62305,1000011011001111,1,0,0,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62306,0100011011001111,0,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62307,1100011011001111,1,1,0,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62308,0010011011001111,0,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62309,1010011011001111,1,0,1,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62310,0110011011001111,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62311,1110011011001111,1,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62312,0001011011001111,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62313,1001011011001111,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62314,0101011011001111,0,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62315,1101011011001111,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62316,0011011011001111,0,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62317,1011011011001111,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62318,0111011011001111,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62319,1111011011001111,1,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62320,0000111011001111,0,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62321,1000111011001111,1,0,0,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62322,0100111011001111,0,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62323,1100111011001111,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62324,0010111011001111,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62325,1010111011001111,1,0,1,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62326,0110111011001111,0,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62327,1110111011001111,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62328,0001111011001111,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62329,1001111011001111,1,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62330,0101111011001111,0,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62331,1101111011001111,1,1,0,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62332,0011111011001111,0,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62333,1011111011001111,1,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62334,0111111011001111,0,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62335,1111111011001111,1,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62336,0000000111001111,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62337,1000000111001111,1,0,0,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62338,0100000111001111,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62339,1100000111001111,1,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62340,0010000111001111,0,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62341,1010000111001111,1,0,1,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62342,0110000111001111,0,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62343,1110000111001111,1,1,1,0,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62344,0001000111001111,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62345,1001000111001111,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62346,0101000111001111,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62347,1101000111001111,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62348,0011000111001111,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62349,1011000111001111,1,0,1,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62350,0111000111001111,0,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62351,1111000111001111,1,1,1,1,0,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62352,0000100111001111,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62353,1000100111001111,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62354,0100100111001111,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62355,1100100111001111,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62356,0010100111001111,0,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62357,1010100111001111,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62358,0110100111001111,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62359,1110100111001111,1,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62360,0001100111001111,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62361,1001100111001111,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62362,0101100111001111,0,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62363,1101100111001111,1,1,0,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62364,0011100111001111,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62365,1011100111001111,1,0,1,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62366,0111100111001111,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62367,1111100111001111,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62368,0000010111001111,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62369,1000010111001111,1,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62370,0100010111001111,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62371,1100010111001111,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62372,0010010111001111,0,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62373,1010010111001111,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62374,0110010111001111,0,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62375,1110010111001111,1,1,1,0,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62376,0001010111001111,0,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62377,1001010111001111,1,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62378,0101010111001111,0,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62379,1101010111001111,1,1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62380,0011010111001111,0,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62381,1011010111001111,1,0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62382,0111010111001111,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62383,1111010111001111,1,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62384,0000110111001111,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62385,1000110111001111,1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62386,0100110111001111,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62387,1100110111001111,1,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62388,0010110111001111,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62389,1010110111001111,1,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62390,0110110111001111,0,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62391,1110110111001111,1,1,1,0,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62392,0001110111001111,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62393,1001110111001111,1,0,0,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62394,0101110111001111,0,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62395,1101110111001111,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62396,0011110111001111,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62397,1011110111001111,1,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62398,0111110111001111,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62399,1111110111001111,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62400,0000001111001111,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62401,1000001111001111,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62402,0100001111001111,0,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62403,1100001111001111,1,1,0,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62404,0010001111001111,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62405,1010001111001111,1,0,1,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62406,0110001111001111,0,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62407,1110001111001111,1,1,1,0,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62408,0001001111001111,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
62409,1001001111001111,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,NON_ABSORBING,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2824295364810001,
