p1,kappa,plan_hash,p,P_accept,P_reject,ASN,P50,P90,P99,terminal_mass,mass_residual
0.15,2.0,2a9e74898f3fa159,0.9,1.000003600008901e-40,0.9999999999999999,8.889090402981909,9,10,12,0.0,1.1102230246251565e-16
0.15,2.0,2a9e74898f3fa159,0.91,1.4780908674992977e-42,1.0000000000000002,8.791310634161032,9,10,12,0.0,2.220446049250313e-16
0.15,2.0,2a9e74898f3fa159,0.92,1.329229021619713e-44,1.0,8.695699337665726,8,10,11,0.0,0.0
0.15,2.0,2a9e74898f3fa159,0.93,6.366807711431118e-47,1.0,8.602170091301717,8,10,11,0.0,0.0
0.15,2.0,2a9e74898f3fa159,0.9400000000000001,1.3367495945851473e-49,0.9999999999999999,8.510645312170874,8,9,11,0.0,1.1102230246251565e-16
0.15,2.0,2a9e74898f3fa159,0.9500000000000001,9.094947287735046e-53,0.9999999999999999,8.421054696582633,8,9,11,0.0,1.1102230246251565e-16
0.15,2.0,2a9e74898f3fa159,0.96,1.2089258272205764e-56,1.0,8.333333789979257,8,9,10,0.0,0.0
0.15,2.0,2a9e74898f3fa159,0.97,1.2157665469373825e-61,0.9999999999999999,8.247422744660813,8,9,10,0.0,1.1102230246251565e-16
0.15,2.0,2a9e74898f3fa159,0.98,1.0995116278312087e-68,0.9999999999999997,8.163265310084363,8,9,10,0.0,3.3306690738754696e-16
0.15,2.0,2a9e74898f3fa159,0.99,1.0000000000004322e-80,1.0,8.08080808084068,8,8,9,0.0,0.0
0.15,2.0,2a9e74898f3fa159,1.0,0.0,1.0,8.0,8,8,8,0.0,0.0
0.2,1.0,4edf1bfab3f11d6e,0.0,1.0,0.0,37.0,37,37,37,0.0,0.0
0.2,1.0,4edf1bfab3f11d6e,0.01,0.9999999985261805,1.4738191940603202e-09,39.45102033134291,37,43,57,7.487525595702166e-09,3.3306690738754696e-16
0.2,1.0,4edf1bfab3f11d6e,0.02,0.9999998682677776,1.3173222144717292e-07,42.4110273027963,43,50,64,6.5859909399571315e-06,8.881784197001252e-16
0.2,1.0,4edf1bfab3f11d6e,0.03,0.9999978601026778,2.139897321181208e-06,45.97684823917854,43,57,78,0.0002446077597567787,9.992007221626409e-16
0.2,1.0,4edf1bfab3f11d6e,0.04,0.9999820805183905,1.7919481607733954e-05,50.27162177716375,50,71,92,0.0024886850117513725,1.6653345369377348e-15
0.2,1.0,4edf1bfab3f11d6e,0.05,0.9998887722754628,0.00011122772453471275,55.395697679542394,50,78,109,0.012472815611849796,2.4424906541753444e-15
0.2,1.0,4edf1bfab3f11d6e,0.06,0.9994324715499453,0.0005675284500511015,61.33722690070962,57,92,109,0.040018505442606836,3.552713678800501e-15
0.2,1.0,4edf1bfab3f11d6e,0.07,0.997646002278632,0.002353997721363906,67.89610206001946,64,105,109,0.09457783099770095,4.107825191113079e-15
0.2,1.0,4edf1bfab3f11d6e,0.08,0.9921372745440385,0.007862725455964005,74.67797346915773,71,109,109,0.17907958777053135,2.6645352591003757e-15
0.2,1.0,4edf1bfab3f11d6e,0.09,0.9785423843490768,0.021457615650925695,81.16460254603544,85,109,109,0.28679886763290885,2.4424906541753444e-15
0.2,1.0,4edf1bfab3f11d6e,0.1,0.9509421086185069,0.04905789138149562,86.82035582767296,99,109,109,0.4030266627611149,2.4424906541753444e-15
0.2,1.0,4edf1bfab3f11d6e,0.11,0.9035715383932806,0.09642846160672072,91.18787034780466,109,109,109,0.5098492805206155,1.3322676295501878e-15
0.2,1.0,4edf1bfab3f11d6e,0.12,0.8332054430799871,0.166794556920013,93.94813375422338,109,109,109,0.5912570454663396,0.0
0.2,1.0,4edf1bfab3f11d6e,0.13,0.7409752352339096,0.2590247647660905,94.9442920820684,109,109,109,0.63669983906997,0.0
0.2,1.0,4edf1bfab3f11d6e,0.14,0.6326180446926681,0.36738195530733164,94.17937833975932,109,109,109,0.6425314111062638,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.15,0.5170448885475355,0.48295511145246184,91.79735559368807,109,109,109,0.611623580388555,2.6645352591003757e-15
0.2,1.0,4edf1bfab3f11d6e,0.16,0.40396276874412484,0.5960372312558727,88.05264513476965,109,109,109,0.5517381028698753,2.4424906541753444e-15
0.2,1.0,4edf1bfab3f11d6e,0.17,0.3015893078434191,0.6984106921565788,83.27141359991435,102,109,109,0.473286368829784,2.1094237467877974e-15
0.2,1.0,4edf1bfab3f11d6e,0.18,0.21522831347561994,0.7847716865243842,77.80893301261152,87,109,109,0.38705890602387083,4.218847493575595e-15
0.2,1.0,4edf1bfab3f11d6e,0.19,0.14693867727495163,0.8530613227250523,72.00898264804881,73,109,109,0.30239375192492146,3.9968028886505635e-15
0.2,1.0,4edf1bfab3f11d6e,0.2,0.09606911768155439,0.9039308823184494,66.17134973039389,64,109,109,0.22606547420652157,3.774758283725532e-15
0.2,1.0,4edf1bfab3f11d6e,0.21,0.06022214117835511,0.9397778588216464,60.531493058892565,56,109,109,0.16194882551015927,1.5543122344752192e-15
0.2,1.0,4edf1bfab3f11d6e,0.22,0.03623983654382304,0.9637601634561783,55.25329430463566,50,109,109,0.11131254156818783,1.3322676295501878e-15
0.2,1.0,4edf1bfab3f11d6e,0.23,0.020960614863607435,0.9790393851363941,50.432908192178324,44,99,109,0.07348785044953304,1.5543122344752192e-15
0.2,1.0,4edf1bfab3f11d6e,0.24,0.011666100534637418,0.9883338994653625,46.10998597311233,39,87,109,0.04664726620213689,0.0
0.2,1.0,4edf1bfab3f11d6e,0.25,0.006255336630094433,0.9937446633699052,42.28221017169148,37,79,109,0.028494895786059155,3.3306690738754696e-16
0.2,1.0,4edf1bfab3f11d6e,0.26,0.0032349351921956756,0.9967650648078041,38.919799423708525,33,71,109,0.01676443903782084,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.27,0.0016153073127270039,0.998384692687273,35.97785425824927,31,65,108,0.009506144113596354,0.0
0.2,1.0,4edf1bfab3f11d6e,0.28,0.0007796878732454159,0.9992203121267548,33.40561930512025,30,59,99,0.005198620243915768,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.29,0.00036425787421987807,0.9996357421257783,31.15264217686827,26,53,88,0.002743332813785316,1.7763568394002505e-15
0.2,1.0,4edf1bfab3f11d6e,0.3,0.00016495049422612373,0.9998350495057722,29.17233008978534,25,51,81,0.0013975850934338685,1.6653345369377348e-15
0.2,1.0,4edf1bfab3f11d6e,0.31,7.253336914289135e-05,0.9999274666308551,27.42359673907842,24,46,77,0.0006876304987850487,1.9984014443252818e-15
0.2,1.0,4edf1bfab3f11d6e,0.32,3.104428823117634e-05,0.999968955711767,25.871266018068425,23,44,71,0.0003268457106226881,1.7763568394002505e-15
0.2,1.0,4edf1bfab3f11d6e,0.33,1.297367321092874e-05,0.999987026326787,24.485766293688883,22,40,66,0.00015012107050560235,1.9984014443252818e-15
0.2,1.0,4edf1bfab3f11d6e,0.34,5.317052936067804e-06,0.9999946829470624,23.242489389876457,21,38,62,6.663764567782344e-05,1.5543122344752192e-15
0.2,1.0,4edf1bfab3f11d6e,0.35000000000000003,2.1496897048746334e-06,0.9999978503102946,22.12104725361453,19,37,58,2.8589917903328832e-05,4.440892098500626e-16
0.2,1.0,4edf1bfab3f11d6e,0.36,8.640782325207971e-07,0.9999991359217678,21.104553774852963,19,33,55,1.185567862798478e-05,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.37,3.4861368318894247e-07,0.9999996513863165,20.178989779176124,18,32,51,4.751541161154892e-06,3.3306690738754696e-16
0.2,1.0,4edf1bfab3f11d6e,0.38,1.426545591642252e-07,0.9999998573454412,19.33266853229444,18,31,49,1.8402685068053406e-06,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.39,5.97737374764639e-08,0.9999999402262627,18.555798219442234,17,30,46,6.886214598049796e-07,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.4,2.580574233640629e-08,0.9999999741942581,17.840129082920402,17,29,44,2.488953066336983e-07,4.440892098500626e-16
0.2,1.0,4edf1bfab3f11d6e,0.41000000000000003,1.1492489589710553e-08,0.9999999885075105,17.1786706929302,16,26,40,8.686480418603896e-08,0.0
0.2,1.0,4edf1bfab3f11d6e,0.42,5.259566544004337e-09,0.9999999947404341,16.5654657126936,16,26,39,2.9260786913914534e-08,6.661338147750939e-16
0.2,1.0,4edf1bfab3f11d6e,0.43,2.4562594883273522e-09,0.9999999975437408,15.99540854622586,15,25,38,9.5090403488366e-09,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.44,1.1612904868453163e-09,0.9999999988387105,15.464099456975203,15,24,37,2.9796026839530613e-09,8.881784197001252e-16
0.2,1.0,4edf1bfab3f11d6e,0.45,5.518765904732828e-10,0.9999999994481243,14.967726712510668,14,24,35,8.996667091757077e-10,8.881784197001252e-16
0.2,1.0,4edf1bfab3f11d6e,0.46,2.62135877558397e-10,0.9999999997378648,14.502970926960348,12,23,33,2.61579979627438e-10,6.661338147750939e-16
0.2,1.0,4edf1bfab3f11d6e,0.47000000000000003,1.239399298473986e-10,0.9999999998760609,14.066927048912472,12,22,32,7.31797627088815e-11,8.881784197001252e-16
0.2,1.0,4edf1bfab3f11d6e,0.48,5.816347609430451e-11,0.9999999999418371,13.657040432278311,12,21,31,1.9682036565328133e-11,6.661338147750939e-16
0.2,1.0,4edf1bfab3f11d6e,0.49,2.70380741559699e-11,0.9999999999729615,13.271054191853246,12,19,30,5.084330177561696e-12,4.440892098500626e-16
0.2,1.0,4edf1bfab3f11d6e,0.5,1.2432590164413099e-11,0.9999999999875676,12.906965636766955,11,19,29,1.2601889534152057e-12,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.51,5.648399031572349e-12,0.9999999999943517,12.562990035210916,11,18,28,2.99356462082023e-13,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.52,2.5331553069261196e-12,0.9999999999974666,12.23753032403124,11,18,26,6.807103974448853e-14,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.53,1.1204739592819405e-12,0.9999999999988795,11.929151660157444,11,18,25,1.4797242729719052e-14,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.54,4.884127410737216e-13,0.999999999999511,11.636559934615628,11,17,25,3.070568735408832e-15,6.661338147750939e-16
0.2,1.0,4edf1bfab3f11d6e,0.55,2.096308648131597e-13,0.9999999999997903,11.358583546982267,10,17,24,6.072939444900716e-16,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.56,8.851790724028259e-14,0.9999999999999114,11.094157878443239,10,17,24,1.1428447649540525e-16,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.5700000000000001,3.6738408214234294e-14,0.9999999999999634,10.842312012780082,10,16,23,2.042626001139916e-17,0.0
0.2,1.0,4edf1bfab3f11d6e,0.58,1.4972870970098204e-14,0.9999999999999849,10.602157342620204,10,16,22,3.460532766682811e-18,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.59,5.9860543341620825e-15,0.9999999999999941,10.37287776791318,10,15,22,5.545197815578982e-19,0.0
0.2,1.0,4edf1bfab3f11d6e,0.6,2.345048852767759e-15,0.9999999999999979,10.153721248616673,10,15,21,8.384947869208206e-20,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.61,8.991448410373073e-16,0.9999999999999992,9.943992517008066,9,15,19,1.193429226124317e-20,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.62,3.369977381421889e-16,0.9999999999999996,9.743046789281884,9,14,19,1.5944679317125365e-21,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.63,1.232976789399212e-16,1.0,9.550284343061032,9,14,18,1.9937200062671982e-22,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.64,4.3972148578907666e-17,1.0,9.365145848657717,9,12,18,2.3255945499726475e-23,0.0
0.2,1.0,4edf1bfab3f11d6e,0.65,1.5261864215674272e-17,1.0,9.187108358577596,9,12,18,2.521685030591063e-24,0.0
0.2,1.0,4edf1bfab3f11d6e,0.66,5.1463435441450496e-18,1.0,9.015681872830145,9,12,17,2.5319746003828163e-25,0.0
0.2,1.0,4edf1bfab3f11d6e,0.67,1.682830934494184e-18,1.0,8.850406407864098,9,12,17,2.3442659881403323e-26,0.0
0.2,1.0,4edf1bfab3f11d6e,0.68,5.325361707162515e-19,1.0,8.690849505013485,8,12,17,1.9921617588982332e-27,0.0
0.2,1.0,4edf1bfab3f11d6e,0.6900000000000001,1.6272679050843663e-19,0.9999999999999998,8.536604120728109,8,11,16,1.545985391001549e-28,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.7000000000000001,4.789742378836899e-20,1.0,8.387286845992652,8,11,16,1.0894775721684888e-29,0.0
0.2,1.0,4edf1bfab3f11d6e,0.71,1.3543946697134901e-20,1.0,8.242536406558676,8,11,16,6.929127015953716e-31,0.0
0.2,1.0,4edf1bfab3f11d6e,0.72,3.668390571455081e-21,0.9999999999999997,8.102012399212388,8,11,15,3.9501367301293713e-32,3.3306690738754696e-16
0.2,1.0,4edf1bfab3f11d6e,0.73,9.486010666303556e-22,0.9999999999999994,7.96539422251543,8,11,15,2.0031538366418802e-33,5.551115123125783e-16
0.2,1.0,4edf1bfab3f11d6e,0.74,2.333417682431212e-22,0.9999999999999998,7.832380163478751,8,10,15,8.959829290333061e-35,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.75,5.43805293383134e-23,0.9999999999999999,7.702686604611141,8,10,14,3.501412029379807e-36,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.76,1.1952704181264884e-23,0.9999999999999997,7.576047318836656,8,10,14,1.182791273608298e-37,3.3306690738754696e-16
0.2,1.0,4edf1bfab3f11d6e,0.77,2.4651477894753653e-24,1.0,7.452212822974194,7,10,12,3.4123968219116785e-39,0.0
0.2,1.0,4edf1bfab3f11d6e,0.78,4.7431251753272315e-25,0.9999999999999999,7.330949763859607,7,10,12,8.293889067205228e-41,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.79,8.45816355234262e-26,1.0,7.212040314776071,7,9,12,1.6719748032288668e-42,0.0
0.2,1.0,4edf1bfab3f11d6e,0.8,1.3874237662930216e-26,0.9999999999999998,7.095281563624494,7,9,12,2.74600643057273e-44,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.81,2.0753775111655508e-27,1.0,6.980484878170932,7,9,11,3.599138204190481e-46,0.0
0.2,1.0,4edf1bfab3f11d6e,0.8200000000000001,2.802638123820432e-28,1.0,6.867475237691329,7,9,11,3.6752153299109804e-48,0.0
0.2,1.0,4edf1bfab3f11d6e,0.8300000000000001,3.376762923350419e-29,1.0,6.7560905243197835,7,9,11,2.8426235041205236e-50,0.0
0.2,1.0,4edf1bfab3f11d6e,0.84,3.579751574530904e-30,0.9999999999999998,6.646180771310037,7,9,11,1.6107941968946359e-52,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.85,3.2840728769194745e-31,0.9999999999999998,6.537607369150239,7,9,10,6.426385785556642e-55,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.86,2.5555244041143756e-32,1.0,6.430242233938679,7,8,10,1.720422710956795e-57,0.0
0.2,1.0,4edf1bfab3f11d6e,0.87,1.645973515879275e-33,0.9999999999999999,6.323966945545289,7,8,10,2.914272198150768e-60,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.88,8.512514164197762e-35,1.0,6.218671865769823,5,8,10,2.903986030292925e-63,0.0
0.2,1.0,4edf1bfab3f11d6e,0.89,3.402198295474341e-36,0.9999999999999999,6.114255248890588,5,8,10,1.5526994069747846e-66,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.9,1.0003330071929268e-37,1.0,6.010622358614145,5,8,9,3.957475050785965e-70,0.0
0.2,1.0,4edf1bfab3f11d6e,0.91,2.0279590783095625e-39,0.9999999999999999,5.907684606433166,5,8,9,4.11441095092359e-74,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.92,2.5964380112377556e-41,0.9999999999999999,5.805358726731783,5,7,9,1.4128184800544336e-78,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.93,1.8563189424588587e-43,0.9999999999999997,5.7035660036068725,5,7,9,1.1918548880956888e-83,3.3306690738754696e-16
0.2,1.0,4edf1bfab3f11d6e,0.9400000000000001,6.1888222509958925e-46,1.0000000000000002,5.60223156326694,5,7,8,1.6012749841497747e-89,2.220446049250313e-16
0.2,1.0,4edf1bfab3f11d6e,0.9500000000000001,7.276037536058459e-49,1.0,5.501283743995997,5,7,8,1.7496338610196439e-96,0.0
0.2,1.0,4edf1bfab3f11d6e,0.96,1.8889534637157874e-52,1.0,5.4006535529970865,5,7,8,5.043032429454341e-105,0.0
0.2,1.0,4edf1bfab3f11d6e,0.97,4.50284298595771e-57,1.0,5.300274215924629,5,7,8,4.645379873397502e-116,0.0
0.2,1.0,4edf1bfab3f11d6e,0.98,1.3743896941932126e-63,0.9999999999999999,5.200080820537751,5,5,7,1.1965605129257989e-131,1.1102230246251565e-16
0.2,1.0,4edf1bfab3f11d6e,0.99,1.0000000036630333e-74,1.0,5.100010050613706,5,5,7,2.3360151833776654e-158,0.0
0.2,1.0,4edf1bfab3f11d6e,1.0,0.0,1.0,5.0,5,5,5,0.0,0.0
0.2,1.25,be034fdeb3dceaca,0.0,1.0,0.0,28.0,28,28,28,0.0,0.0
0.2,1.25,be034fdeb3dceaca,0.01,0.9999999985261814,1.473818195654699e-09,30.10749163347543,28,35,42,6.610108264965796e-11,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.02,0.999999868312657,1.3168734226817296e-07,32.55660996346887,28,42,56,2.2270138177537307e-07,7.771561172376096e-16
0.2,1.25,be034fdeb3dceaca,0.03,0.9999978751700995,2.1248298996032722e-06,35.43096123056632,35,49,63,1.779306155651063e-05,8.881784197001252e-16
0.2,1.25,be034fdeb3dceaca,0.04,0.999982752097166,1.724790283274848e-05,38.83893209674854,35,56,76,0.0003071105427293994,1.2212453270876722e-15
0.2,1.25,be034fdeb3dceaca,0.05,0.9998985776889351,0.00010142231106278502,42.91777708324355,42,63,97,0.0022895477295000917,2.1094237467877974e-15
0.2,1.25,be034fdeb3dceaca,0.06,0.9995025131292845,0.0004974868707127675,47.807614870149855,42,69,116,0.010041013906478153,2.7755575615628914e-15
0.2,1.25,be034fdeb3dceaca,0.07,0.9979487223661679,0.0020512776338290507,53.57982173506333,49,83,116,0.030549860028420063,2.9976021664879227e-15
0.2,1.25,be034fdeb3dceaca,0.08,0.9930342016323286,0.006965798367673876,60.145076772497006,56,104,116,0.07115197421292856,2.4424906541753444e-15
0.2,1.25,be034fdeb3dceaca,0.09,0.9805117365347681,0.01948826346523385,67.19489720978756,63,116,116,0.13513972309463085,1.9984014443252818e-15
0.2,1.25,be034fdeb3dceaca,0.1,0.9543079373977973,0.045692062602205236,74.21697306618145,69,116,116,0.21846572078900633,2.4424906541753444e-15
0.2,1.25,be034fdeb3dceaca,0.11,0.9081784704363192,0.09182152956368206,80.5838877979485,83,116,116,0.3097535222522728,1.3322676295501878e-15
0.2,1.25,be034fdeb3dceaca,0.12,0.8382980853419313,0.1617019146580687,85.68063976414012,90,116,116,0.3935894814443025,0.0
0.2,1.25,be034fdeb3dceaca,0.13,0.7454201490715813,0.254579850928419,89.02650512306653,104,116,116,0.45531700310060486,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.14,0.6353558703743956,0.3646441296256043,90.35735196070911,111,116,116,0.4851902601465751,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.14125000000000001,0.6208355137536498,0.3791644862463534,90.37844752782281,111,116,116,0.48646919984203746,3.1086244689504383e-15
0.2,1.25,be034fdeb3dceaca,0.15,0.5175067236014476,0.48249327639854966,89.65337702452304,111,116,116,0.4804705897045595,2.7755575615628914e-15
0.2,1.25,be034fdeb3dceaca,0.16,0.40223546742983607,0.5977645325701615,87.11496302391772,102,116,116,0.4451497506894995,2.4424906541753444e-15
0.2,1.25,be034fdeb3dceaca,0.17,0.2982916909039849,0.701708309096013,83.10156268905011,92,116,116,0.38789056185868004,2.1094237467877974e-15
0.2,1.25,be034fdeb3dceaca,0.18,0.21121649639454212,0.7887835036054619,78.05399482266304,80,116,116,0.31921625517711383,3.9968028886505635e-15
0.2,1.25,be034fdeb3dceaca,0.19,0.14300645701825818,0.8569935429817458,72.41971676744421,71,116,116,0.24894216332449154,3.9968028886505635e-15
0.2,1.25,be034fdeb3dceaca,0.2,0.09275877985887399,0.9072412201411301,66.5951658076302,62,116,116,0.18448416614211474,3.9968028886505635e-15
0.2,1.25,be034fdeb3dceaca,0.21,0.057775018299757064,0.9422249817002449,60.891670546764615,53,116,116,0.13022149556117732,1.9984014443252818e-15
0.2,1.25,be034fdeb3dceaca,0.22,0.0346506966467637,0.9653493033532381,55.524344023453274,49,112,116,0.08772718279832366,1.7763568394002505e-15
0.2,1.25,be034fdeb3dceaca,0.23,0.020076743361947303,0.9799232566380539,50.61860311003367,44,98,116,0.05650121540134913,1.1102230246251565e-15
0.2,1.25,be034fdeb3dceaca,0.24,0.011282090840358264,0.9887179091596418,46.22708773932221,39,87,116,0.0348415938477346,0.0
0.2,1.25,be034fdeb3dceaca,0.25,0.006178316595926863,0.9938216834040731,42.35027583501328,37,78,116,0.020597515464260932,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.26,0.003316263256674787,0.9966837367433252,38.95596485770206,33,71,116,0.011686777900855587,0.0
0.2,1.25,be034fdeb3dceaca,0.27,0.0017568285305708089,0.9982431714694288,35.9949893346294,31,65,107,0.0063702908912223145,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.28,0.0009258706862999049,0.9990741293137,33.41237480027075,30,59,98,0.003338650254992842,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.29,0.0004895126861945956,0.9995104873138034,31.15430846863687,26,53,88,0.0016835995409039417,1.9984014443252818e-15
0.2,1.25,be034fdeb3dceaca,0.3,0.00026170342769501727,0.9997382965723042,29.1718585425668,25,51,81,0.0008173769154708624,7.771561172376096e-16
0.2,1.25,be034fdeb3dceaca,0.31,0.00014235059499711965,0.9998576494050017,27.42247354949723,24,46,76,0.00038223897954221906,1.2212453270876722e-15
0.2,1.25,be034fdeb3dceaca,0.32,7.904000308322469e-05,0.9999209599969154,25.87014376121281,23,44,71,0.00017224500095825012,1.3322676295501878e-15
0.2,1.25,be034fdeb3dceaca,0.33,4.480350264847654e-05,0.9999551964973499,24.484868853345997,22,40,66,7.48146043351498e-05,1.6653345369377348e-15
0.2,1.25,be034fdeb3dceaca,0.34,2.5860913073426485e-05,0.9999741390869252,23.241846330275514,21,38,62,3.132884091406111e-05,1.3322676295501878e-15
0.2,1.25,be034fdeb3dceaca,0.35000000000000003,1.5138311832929055e-05,0.9999848616881665,22.120616345311113,19,37,58,1.2649496010050768e-05,5.551115123125783e-16
0.2,1.25,be034fdeb3dceaca,0.36,8.947357369200144e-06,0.9999910526426307,21.104277825427445,19,33,55,4.924814454954801e-06,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.37,5.31821420343617e-06,0.9999946817857963,20.178818685849805,18,32,51,1.8487415991307014e-06,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.38,3.168813759873093e-06,0.99999683118624,19.33256493922328,18,31,49,6.690832384451634e-07,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.39,1.8881623366753402e-06,0.9999981118376632,18.555736599037054,17,30,46,2.334082304027673e-07,1.1102230246251565e-16
0.2,1.25,be034fdeb3dceaca,0.4,1.1231353119242988e-06,0.9999988768646881,17.840092920473072,17,29,44,7.846314320741023e-08,0.0
0.2,1.25,be034fdeb3dceaca,0.41000000000000003,6.660741167082274e-07,0.9999993339258825,17.1786496928902,16,26,40,2.5408400171080098e-08,7.771561172376096e-16
0.2,1.25,be034fdeb3dceaca,0.42,3.934577089998694e-07,0.9999996065422921,16.56545362122921,16,26,39,7.922580446314224e-09,1.1102230246251565e-15
0.2,1.25,be034fdeb3dceaca,0.43,2.3133045949972677e-07,0.999999768669541,15.995401634658293,15,25,38,2.3774760911135163e-09,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.44,1.3528565617786824e-07,0.9999998647143453,15.464095532252154,15,24,37,6.862377476284349e-10,1.5543122344752192e-15
0.2,1.25,be034fdeb3dceaca,0.45,7.865153141763656e-08,0.9999999213484693,14.967724497934284,14,24,35,1.9039538625153347e-10,6.661338147750939e-16
0.2,1.25,be034fdeb3dceaca,0.46,4.543228973876523e-08,0.9999999545677113,14.502969685288503,12,23,33,5.0738867220592696e-11,1.1102230246251565e-15
0.2,1.25,be034fdeb3dceaca,0.47000000000000003,2.6061192631979973e-08,0.9999999739388078,14.066926357313715,12,22,32,1.297688305756556e-11,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.48,1.4837679910701986e-08,0.9999999851623207,13.657040049744095,12,21,31,3.182366831590405e-12,6.661338147750939e-16
0.2,1.25,be034fdeb3dceaca,0.49,8.380039535528629e-09,0.99999999161996,13.271053981836687,12,19,30,7.475595872393945e-13,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.5,4.692401351664084e-09,0.9999999953075982,12.906965522380109,11,19,29,1.680278450486343e-13,4.440892098500626e-16
0.2,1.25,be034fdeb3dceaca,0.51,2.6035542733451825e-09,0.9999999973964454,12.562989973438912,11,18,28,3.609417489656646e-14,3.3306690738754696e-16
0.2,1.25,be034fdeb3dceaca,0.52,1.430557262521973e-09,0.9999999985694429,12.237530290976046,11,18,26,7.400274352962304e-15,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.53,7.779393430480298e-10,0.9999999992220606,11.92915164264102,11,18,25,1.4461014298099785e-15,0.0
0.2,1.25,be034fdeb3dceaca,0.54,4.184191507136773e-10,0.9999999995815806,11.636559925429664,11,17,25,2.6891992706787945e-16,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.55,2.2244029492385482e-10,0.9999999997775595,11.358583542218218,10,17,24,4.751136490280152e-17,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.56,1.168014006052624e-10,0.9999999998831989,11.094157876001562,10,17,24,7.960475877582016e-18,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.5700000000000001,6.053354685000673e-11,0.9999999999394665,10.842312011544331,10,16,23,1.2624064274754431e-18,0.0
0.2,1.25,be034fdeb3dceaca,0.58,3.094004355036797e-11,0.9999999999690601,10.602157342003107,10,16,22,1.8908591471132528e-19,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.59,1.5583542198660467e-11,0.9999999999844165,10.372877767609378,10,15,22,2.6688463451757777e-20,0.0
0.2,1.25,be034fdeb3dceaca,0.6,7.727765689178946e-12,0.9999999999922724,10.153721248469346,10,15,21,3.540898454220448e-21,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.61,3.7694859551273865e-12,0.9999999999962306,9.94399251693776,9,15,19,4.404114944509515e-22,0.0
0.2,1.25,be034fdeb3dceaca,0.62,1.8068486981279473e-12,0.9999999999981934,9.743046789248902,9,14,19,5.120219798521391e-23,2.220446049250313e-16
0.2,1.25,be034fdeb3dceaca,0.63,8.50186139822778e-13,0.9999999999991499,9.55028434304584,9,14,18,5.54654419284986e-24,0.0
0.2,1.25,be034fdeb3dceaca,0.64,3.922531846760004e-13,0.9999999999996074,9.365145848650855,9,12,18,5.5790137597159065e-25,3.3306690738754696e-16
