p1,kappa,plan_hash,n,k_accept_max,k_reject_min,terminal
0.15,1.0,3e359284ef38a9b0,330,29,52,False
0.15,1.0,3e359284ef38a9b0,331,29,52,False
0.15,1.0,3e359284ef38a9b0,332,29,52,False
0.15,1.0,3e359284ef38a9b0,333,29,52,False
0.15,1.0,3e359284ef38a9b0,334,29,52,False
0.15,1.0,3e359284ef38a9b0,335,30,52,False
0.15,1.0,3e359284ef38a9b0,336,30,53,False
0.15,1.0,3e359284ef38a9b0,337,30,53,False
0.15,1.0,3e359284ef38a9b0,338,30,53,False
0.15,1.0,3e359284ef38a9b0,339,30,53,False
0.15,1.0,3e359284ef38a9b0,340,30,53,False
0.15,1.0,3e359284ef38a9b0,341,30,53,False
0.15,1.0,3e359284ef38a9b0,342,30,53,False
0.15,1.0,3e359284ef38a9b0,343,31,53,False
0.15,1.0,3e359284ef38a9b0,344,31,54,False
0.15,1.0,3e359284ef38a9b0,345,31,54,False
0.15,1.0,3e359284ef38a9b0,346,31,54,False
0.15,1.0,3e359284ef38a9b0,347,31,54,False
0.15,1.0,3e359284ef38a9b0,348,31,54,False
0.15,1.0,3e359284ef38a9b0,349,31,54,False
0.15,1.0,3e359284ef38a9b0,350,31,54,False
0.15,1.0,3e359284ef38a9b0,351,32,54,False
0.15,1.0,3e359284ef38a9b0,352,32,55,False
0.15,1.0,3e359284ef38a9b0,353,32,55,False
0.15,1.0,3e359284ef38a9b0,354,32,55,False
0.15,1.0,3e359284ef38a9b0,355,32,55,False
0.15,1.0,3e359284ef38a9b0,356,32,55,False
0.15,1.0,3e359284ef38a9b0,357,32,55,False
0.15,1.0,3e359284ef38a9b0,358,32,55,False
0.15,1.0,3e359284ef38a9b0,359,33,55,False
0.15,1.0,3e359284ef38a9b0,360,33,56,False
0.15,1.0,3e359284ef38a9b0,361,33,56,False
0.15,1.0,3e359284ef38a9b0,362,33,56,False
0.15,1.0,3e359284ef38a9b0,363,33,56,False
0.15,1.0,3e359284ef38a9b0,364,33,56,False
0.15,1.0,3e359284ef38a9b0,365,33,56,False
0.15,1.0,3e359284ef38a9b0,366,33,56,False
0.15,1.0,3e359284ef38a9b0,367,33,56,False
0.15,1.0,3e359284ef38a9b0,368,46,47,True
0.15,1.25,1b031a96469e7f30,1,,,False
0.15,1.25,1b031a96469e7f30,2,,,False
0.15,1.25,1b031a96469e7f30,3,,,False
0.15,1.25,1b031a96469e7f30,4,,,False
0.15,1.25,1b031a96469e7f30,5,,,False
0.15,1.25,1b031a96469e7f30,6,,,False
0.15,1.25,1b031a96469e7f30,7,,,False
0.15,1.25,1b031a96469e7f30,8,,,False
0.15,1.25,1b031a96469e7f30,9,,9,False
0.15,1.25,1b031a96469e7f30,10,,9,False
0.15,1.25,1b031a96469e7f30,11,,9,False
0.15,1.25,1b031a96469e7f30,12,,9,False
0.15,1.25,1b031a96469e7f30,13,,9,False
0.15,1.25,1b031a96469e7f30,14,,10,False
0.15,1.25,1b031a96469e7f30,15,,10,False
0.15,1.25,1b031a96469e7f30,16,,10,False
0.15,1.25,1b031a96469e7f30,17,,10,False
0.15,1.25,1b031a96469e7f30,18,,10,False
0.15,1.25,1b031a96469e7f30,19,,10,False
0.15,1.25,1b031a96469e7f30,20,,10,False
0.15,1.25,1b031a96469e7f30,21,,10,False
0.15,1.25,1b031a96469e7f30,22,,11,False
0.15,1.25,1b031a96469e7f30,23,,11,False
0.15,1.25,1b031a96469e7f30,24,,11,False
0.15,1.25,1b031a96469e7f30,25,,11,False
0.15,1.25,1b031a96469e7f30,26,,11,False
0.15,1.25,1b031a96469e7f30,27,,11,False
0.15,1.25,1b031a96469e7f30,28,,11,False
0.15,1.25,1b031a96469e7f30,29,,11,False
0.15,1.25,1b031a96469e7f30,30,,12,False
0.15,1.25,1b031a96469e7f30,31,,12,False
0.15,1.25,1b031a96469e7f30,32,,12,False
0.15,1.25,1b031a96469e7f30,33,,12,False
0.15,1.25,1b031a96469e7f30,34,,12,False
0.15,1.25,1b031a96469e7f30,35,,12,False
0.15,1.25,1b031a96469e7f30,36,,12,False
0.15,1.25,1b031a96469e7f30,37,,12,False
0.15,1.25,1b031a96469e7f30,38,,13,False
0.15,1.25,1b031a96469e7f30,39,,13,False
0.15,1.25,1b031a96469e7f30,40,,13,False
0.15,1.25,1b031a96469e7f30,41,,13,False
0.15,1.25,1b031a96469e7f30,42,,13,False
0.15,1.25,1b031a96469e7f30,43,,13,False
0.15,1.25,1b031a96469e7f30,44,,13,False
0.15,1.25,1b031a96469e7f30,45,,13,False
0.15,1.25,1b031a96469e7f30,46,,14,False
0.15,1.25,1b031a96469e7f30,47,,14,False
0.15,1.25,1b031a96469e7f30,48,,14,False
0.15,1.25,1b031a96469e7f30,49,,14,False
0.15,1.25,1b031a96469e7f30,50,,14,False
0.15,1.25,1b031a96469e7f30,51,,14,False
0.15,1.25,1b031a96469e7f30,52,,14,False
0.15,1.25,1b031a96469e7f30,53,,14,False
0.15,1.25,1b031a96469e7f30,54,,15,False
0.15,1.25,1b031a96469e7f30,55,,15,False
0.15,1.25,1b031a96469e7f30,56,,15,False
0.15,1.25,1b031a96469e7f30,57,0,15,False
0.15,1.25,1b031a96469e7f30,58,0,15,False
0.15,1.25,1b031a96469e7f30,59,0,15,False
0.15,1.25,1b031a96469e7f30,60,0,15,False
0.15,1.25,1b031a96469e7f30,61,0,15,False
0.15,1.25,1b031a96469e7f30,62,0,15,False
0.15,1.25,1b031a96469e7f30,63,0,16,False
0.15,1.25,1b031a96469e7f30,64,0,16,False
0.15,1.25,1b031a96469e7f30,65,1,16,False
0.15,1.25,1b031a96469e7f30,66,1,16,False
0.15,1.25,1b031a96469e7f30,67,1,16,False
0.15,1.25,1b031a96469e7f30,68,1,16,False
0.15,1.25,1b031a96469e7f30,69,1,16,False
0.15,1.25,1b031a96469e7f30,70,1,16,False
0.15,1.25,1b031a96469e7f30,71,1,17,False
0.15,1.25,1b031a96469e7f30,72,1,17,False
0.15,1.25,1b031a96469e7f30,73,1,17,False
0.15,1.25,1b031a96469e7f30,74,2,17,False
0.15,1.25,1b031a96469e7f30,75,2,17,False
0.15,1.25,1b031a96469e7f30,76,2,17,False
0.15,1.25,1b031a96469e7f30,77,2,17,False
0.15,1.25,1b031a96469e7f30,78,2,17,False
0.15,1.25,1b031a96469e7f30,79,2,18,False
0.15,1.25,1b031a96469e7f30,80,2,18,False
0.15,1.25,1b031a96469e7f30,81,2,18,False
0.15,1.25,1b031a96469e7f30,82,3,18,False
0.15,1.25,1b031a96469e7f30,83,3,18,False
0.15,1.25,1b031a96469e7f30,84,3,18,False
0.15,1.25,1b031a96469e7f30,85,3,18,False
0.15,1.25,1b031a96469e7f30,86,3,18,False
0.15,1.25,1b031a96469e7f30,87,3,19,False
0.15,1.25,1b031a96469e7f30,88,3,19,False
0.15,1.25,1b031a96469e7f30,89,3,19,False
0.15,1.25,1b031a96469e7f30,90,4,19,False
0.15,1.25,1b031a96469e7f30,91,4,19,False
0.15,1.25,1b031a96469e7f30,92,4,19,False
0.15,1.25,1b031a96469e7f30,93,4,19,False
0.15,1.25,1b031a96469e7f30,94,4,19,False
0.15,1.25,1b031a96469e7f30,95,4,20,False
0.15,1.25,1b031a96469e7f30,96,4,20,False
0.15,1.25,1b031a96469e7f30,97,4,20,False
0.15,1.25,1b031a96469e7f30,98,5,20,False
0.15,1.25,1b031a96469e7f30,99,5,20,False
0.15,1.25,1b031a96469e7f30,100,5,20,False
0.15,1.25,1b031a96469e7f30,101,5,20,False
0.15,1.25,1b031a96469e7f30,102,5,20,False
0.15,1.25,1b031a96469e7f30,103,5,21,False
0.15,1.25,1b031a96469e7f30,104,5,21,False
0.15,1.25,1b031a96469e7f30,105,5,21,False
0.15,1.25,1b031a96469e7f30,106,6,21,False
0.15,1.25,1b031a96469e7f30,107,6,21,False
0.15,1.25,1b031a96469e7f30,108,6,21,False
0.15,1.25,1b031a96469e7f30,109,6,21,False
0.15,1.25,1b031a96469e7f30,110,6,21,False
0.15,1.25,1b031a96469e7f30,111,6,22,False
0.15,1.25,1b031a96469e7f30,112,6,22,False
0.15,1.25,1b031a96469e7f30,113,6,22,False
0.15,1.25,1b031a96469e7f30,114,7,22,False
0.15,1.25,1b031a96469e7f30,115,7,22,False
0.15,1.25,1b031a96469e7f30,116,7,22,False
0.15,1.25,1b031a96469e7f30,117,7,22,False
0.15,1.25,1b031a96469e7f30,118,7,22,False
0.15,1.25,1b031a96469e7f30,119,7,23,False
0.15,1.25,1b031a96469e7f30,120,7,23,False
0.15,1.25,1b031a96469e7f30,121,7,23,False
0.15,1.25,1b031a96469e7f30,122,8,23,False
0.15,1.25,1b031a96469e7f30,123,8,23,False
0.15,1.25,1b031a96469e7f30,124,8,23,False
0.15,1.25,1b031a96469e7f30,125,8,23,False
0.15,1.25,1b031a96469e7f30,126,8,23,False
0.15,1.25,1b031a96469e7f30,127,8,24,False
0.15,1.25,1b031a96469e7f30,128,8,24,False
0.15,1.25,1b031a96469e7f30,129,8,24,False
0.15,1.25,1b031a96469e7f30,130,9,24,False
0.15,1.25,1b031a96469e7f30,131,9,24,False
0.15,1.25,1b031a96469e7f30,132,9,24,False
0.15,1.25,1b031a96469e7f30,133,9,24,False
0.15,1.25,1b031a96469e7f30,134,9,24,False
0.15,1.25,1b031a96469e7f30,135,9,25,False
0.15,1.25,1b031a96469e7f30,136,9,25,False
0.15,1.25,1b031a96469e7f30,137,9,25,False
0.15,1.25,1b031a96469e7f30,138,10,25,False
0.15,1.25,1b031a96469e7f30,139,10,25,False
0.15,1.25,1b031a96469e7f30,140,10,25,False
0.15,1.25,1b031a96469e7f30,141,10,25,False
0.15,1.25,1b031a96469e7f30,142,10,25,False
0.15,1.25,1b031a96469e7f30,143,10,25,False
0.15,1.25,1b031a96469e7f30,144,10,26,False
0.15,1.25,1b031a96469e7f30,145,10,26,False
0.15,1.25,1b031a96469e7f30,146,11,26,False
0.15,1.25,1b031a96469e7f30,147,11,26,False
0.15,1.25,1b031a96469e7f30,148,11,26,False
0.15,1.25,1b031a96469e7f30,149,11,26,False
0.15,1.25,1b031a96469e7f30,150,11,26,False
0.15,1.25,1b031a96469e7f30,151,11,26,False
0.15,1.25,1b031a96469e7f30,152,11,27,False
0.15,1.25,1b031a96469e7f30,153,11,27,False
0.15,1.25,1b031a96469e7f30,154,11,27,False
0.15,1.25,1b031a96469e7f30,155,12,27,False
0.15,1.25,1b031a96469e7f30,156,12,27,False
0.15,1.25,1b031a96469e7f30,157,12,27,False
0.15,1.25,1b031a96469e7f30,158,12,27,False
0.15,1.25,1b031a96469e7f30,159,12,27,False
0.15,1.25,1b031a96469e7f30,160,12,28,False
0.15,1.25,1b031a96469e7f30,161,12,28,False
0.15,1.25,1b031a96469e7f30,162,12,28,False
0.15,1.25,1b031a96469e7f30,163,13,28,False
0.15,1.25,1b031a96469e7f30,164,13,28,False
0.15,1.25,1b031a96469e7f30,165,13,28,False
0.15,1.25,1b031a96469e7f30,166,13,28,False
0.15,1.25,1b031a96469e7f30,167,13,28,False
0.15,1.25,1b031a96469e7f30,168,13,29,False
0.15,1.25,1b031a96469e7f30,169,13,29,False
0.15,1.25,1b031a96469e7f30,170,13,29,False
0.15,1.25,1b031a96469e7f30,171,14,29,False
0.15,1.25,1b031a96469e7f30,172,14,29,False
0.15,1.25,1b031a96469e7f30,173,14,29,False
0.15,1.25,1b031a96469e7f30,174,14,29,False
0.15,1.25,1b031a96469e7f30,175,14,29,False
0.15,1.25,1b031a96469e7f30,176,14,30,False
0.15,1.25,1b031a96469e7f30,177,14,30,False
0.15,1.25,1b031a96469e7f30,178,14,30,False
0.15,1.25,1b031a96469e7f30,179,15,30,False
0.15,1.25,1b031a96469e7f30,180,15,30,False
0.15,1.25,1b031a96469e7f30,181,15,30,False
0.15,1.25,1b031a96469e7f30,182,15,30,False
0.15,1.25,1b031a96469e7f30,183,15,30,False
0.15,1.25,1b031a96469e7f30,184,15,31,False
0.15,1.25,1b031a96469e7f30,185,15,31,False
0.15,1.25,1b031a96469e7f30,186,15,31,False
0.15,1.25,1b031a96469e7f30,187,16,31,False
0.15,1.25,1b031a96469e7f30,188,16,31,False
0.15,1.25,1b031a96469e7f30,189,16,31,False
0.15,1.25,1b031a96469e7f30,190,16,31,False
0.15,1.25,1b031a96469e7f30,191,16,31,False
0.15,1.25,1b031a96469e7f30,192,16,32,False
0.15,1.25,1b031a96469e7f30,193,16,32,False
0.15,1.25,1b031a96469e7f30,194,16,32,False
0.15,1.25,1b031a96469e7f30,195,17,32,False
0.15,1.25,1b031a96469e7f30,196,17,32,False
0.15,1.25,1b031a96469e7f30,197,17,32,False
0.15,1.25,1b031a96469e7f30,198,17,32,False
0.15,1.25,1b031a96469e7f30,199,17,32,False
0.15,1.25,1b031a96469e7f30,200,17,33,False
0.15,1.25,1b031a96469e7f30,201,17,33,False
0.15,1.25,1b031a96469e7f30,202,17,33,False
0.15,1.25,1b031a96469e7f30,203,18,33,False
0.15,1.25,1b031a96469e7f30,204,18,33,False
0.15,1.25,1b031a96469e7f30,205,18,33,False
0.15,1.25,1b031a96469e7f30,206,18,33,False
0.15,1.25,1b031a96469e7f30,207,18,33,False
0.15,1.25,1b031a96469e7f30,208,18,34,False
0.15,1.25,1b031a96469e7f30,209,18,34,False
0.15,1.25,1b031a96469e7f30,210,18,34,False
0.15,1.25,1b031a96469e7f30,211,19,34,False
0.15,1.25,1b031a96469e7f30,212,19,34,False
0.15,1.25,1b031a96469e7f30,213,19,34,False
0.15,1.25,1b031a96469e7f30,214,19,34,False
0.15,1.25,1b031a96469e7f30,215,19,34,False
0.15,1.25,1b031a96469e7f30,216,19,35,False
0.15,1.25,1b031a96469e7f30,217,19,35,False
0.15,1.25,1b031a96469e7f30,218,19,35,False
0.15,1.25,1b031a96469e7f30,219,20,35,False
0.15,1.25,1b031a96469e7f30,220,20,35,False
0.15,1.25,1b031a96469e7f30,221,20,35,False
0.15,1.25,1b031a96469e7f30,222,20,35,False
0.15,1.25,1b031a96469e7f30,223,20,35,False
0.15,1.25,1b031a96469e7f30,224,20,36,False
0.15,1.25,1b031a96469e7f30,225,20,36,False
0.15,1.25,1b031a96469e7f30,226,20,36,False
0.15,1.25,1b031a96469e7f30,227,21,36,False
0.15,1.25,1b031a96469e7f30,228,21,36,False
0.15,1.25,1b031a96469e7f30,229,21,36,False
0.15,1.25,1b031a96469e7f30,230,21,36,False
0.15,1.25,1b031a96469e7f30,231,21,36,False
0.15,1.25,1b031a96469e7f30,232,21,36,False
0.15,1.25,1b031a96469e7f30,233,21,37,False
0.15,1.25,1b031a96469e7f30,234,21,37,False
0.15,1.25,1b031a96469e7f30,235,22,37,False
0.15,1.25,1b031a96469e7f30,236,22,37,False
0.15,1.25,1b031a96469e7f30,237,22,37,False
0.15,1.25,1b031a96469e7f30,238,22,37,False
0.15,1.25,1b031a96469e7f30,239,22,37,False
0.15,1.25,1b031a96469e7f30,240,22,37,False
0.15,1.25,1b031a96469e7f30,241,22,38,False
0.15,1.25,1b031a96469e7f30,242,22,38,False
0.15,1.25,1b031a96469e7f30,243,22,38,False
0.15,1.25,1b031a96469e7f30,244,23,38,False
0.15,1.25,1b031a96469e7f30,245,23,38,False
0.15,1.25,1b031a96469e7f30,246,23,38,False
0.15,1.25,1b031a96469e7f30,247,23,38,False
0.15,1.25,1b031a96469e7f30,248,23,38,False
0.15,1.25,1b031a96469e7f30,249,23,39,False
0.15,1.25,1b031a96469e7f30,250,23,39,False
0.15,1.25,1b031a96469e7f30,251,23,39,False
0.15,1.25,1b031a96469e7f30,252,24,39,False
0.15,1.25,1b031a96469e7f30,253,24,39,False
0.15,1.25,1b031a96469e7f30,254,24,39,False
0.15,1.25,1b031a96469e7f30,255,24,39,False
0.15,1.25,1b031a96469e7f30,256,24,39,False
0.15,1.25,1b031a96469e7f30,257,24,40,False
0.15,1.25,1b031a96469e7f30,258,24,40,False
0.15,1.25,1b031a96469e7f30,259,24,40,False
0.15,1.25,1b031a96469e7f30,260,25,40,False
0.15,1.25,1b031a96469e7f30,261,25,40,False
0.15,1.25,1b031a96469e7f30,262,25,40,False
0.15,1.25,1b031a96469e7f30,263,25,40,False
0.15,1.25,1b031a96469e7f30,264,25,40,False
0.15,1.25,1b031a96469e7f30,265,25,41,False
0.15,1.25,1b031a96469e7f30,266,25,41,False
0.15,1.25,1b031a96469e7f30,267,25,41,False
0.15,1.25,1b031a96469e7f30,268,26,41,False
0.15,1.25,1b031a96469e7f30,269,26,41,False
0.15,1.25,1b031a96469e7f30,270,26,41,False
0.15,1.25,1b031a96469e7f30,271,26,41,False
0.15,1.25,1b031a96469e7f30,272,26,41,False
0.15,1.25,1b031a96469e7f30,273,26,42,False
0.15,1.25,1b031a96469e7f30,274,26,42,False
0.15,1.25,1b031a96469e7f30,275,26,42,False
0.15,1.25,1b031a96469e7f30,276,27,42,False
0.15,1.25,1b031a96469e7f30,277,27,42,False
0.15,1.25,1b031a96469e7f30,278,27,42,False
0.15,1.25,1b031a96469e7f30,279,27,42,False
0.15,1.25,1b031a96469e7f30,280,27,42,False
0.15,1.25,1b031a96469e7f30,281,27,43,False
0.15,1.25,1b031a96469e7f30,282,27,43,False
0.15,1.25,1b031a96469e7f30,283,27,43,False
0.15,1.25,1b031a96469e7f30,284,28,43,False
0.15,1.25,1b031a96469e7f30,285,28,43,False
0.15,1.25,1b031a96469e7f30,286,28,43,False
0.15,1.25,1b031a96469e7f30,287,28,43,False
0.15,1.25,1b031a96469e7f30,288,28,43,False
0.15,1.25,1b031a96469e7f30,289,28,44,False
0.15,1.25,1b031a96469e7f30,290,28,44,False
0.15,1.25,1b031a96469e7f30,291,28,44,False
0.15,1.25,1b031a96469e7f30,292,29,44,False
0.15,1.25,1b031a96469e7f30,293,29,44,False
0.15,1.25,1b031a96469e7f30,294,29,44,False
0.15,1.25,1b031a96469e7f30,295,29,44,False
0.15,1.25,1b031a96469e7f30,296,29,44,False
0.15,1.25,1b031a96469e7f30,297,29,45,False
0.15,1.25,1b031a96469e7f30,298,29,45,False
0.15,1.25,1b031a96469e7f30,299,29,45,False
0.15,1.25,1b031a96469e7f30,300,30,45,False
0.15,1.25,1b031a96469e7f30,301,30,45,False
0.15,1.25,1b031a96469e7f30,302,30,45,False
0.15,1.25,1b031a96469e7f30,303,30,45,False
0.15,1.25,1b031a96469e7f30,304,30,45,False
0.15,1.25,1b031a96469e7f30,305,30,46,False
0.15,1.25,1b031a96469e7f30,306,30,46,False
0.15,1.25,1b031a96469e7f30,307,30,46,False
0.15,1.25,1b031a96469e7f30,308,31,46,False
0.15,1.25,1b031a96469e7f30,309,31,46,False
0.15,1.25,1b031a96469e7f30,310,31,46,False
0.15,1.25,1b031a96469e7f30,311,31,46,False
0.15,1.25,1b031a96469e7f30,312,31,46,False
0.15,1.25,1b031a96469e7f30,313,31,47,False
0.15,1.25,1b031a96469e7f30,314,31,47,False
0.15,1.25,1b031a96469e7f30,315,31,47,False
0.15,1.25,1b031a96469e7f30,316,32,47,False
0.15,1.25,1b031a96469e7f30,317,32,47,False
0.15,1.25,1b031a96469e7f30,318,32,47,False
0.15,1.25,1b031a96469e7f30,319,32,47,False
0.15,1.25,1b031a96469e7f30,320,32,47,False
0.15,1.25,1b031a96469e7f30,321,32,47,False
0.15,1.25,1b031a96469e7f30,322,32,48,False
0.15,1.25,1b031a96469e7f30,323,32,48,False
0.15,1.25,1b031a96469e7f30,324,33,48,False
0.15,1.25,1b031a96469e7f30,325,33,48,False
0.15,1.25,1b031a96469e7f30,326,33,48,False
0.15,1.25,1b031a96469e7f30,327,33,48,False
0.15,1.25,1b031a96469e7f30,328,33,48,False
0.15,1.25,1b031a96469e7f30,329,33,48,False
0.15,1.25,1b031a96469e7f30,330,33,49,False
0.15,1.25,1b031a96469e7f30,331,33,49,False
0.15,1.25,1b031a96469e7f30,332,33,49,False
0.15,1.25,1b031a96469e7f30,333,34,49,False
0.15,1.25,1b031a96469e7f30,334,34,49,False
0.15,1.25,1b031a96469e7f30,335,34,49,False
0.15,1.25,1b031a96469e7f30,336,34,49,False
0.15,1.25,1b031a96469e7f30,337,34,49,False
0.15,1.25,1b031a96469e7f30,338,34,50,False
0.15,1.25,1b031a96469e7f30,339,34,50,False
0.15,1.25,1b031a96469e7f30,340,34,50,False
0.15,1.25,1b031a96469e7f30,341,35,50,False
0.15,1.25,1b031a96469e7f30,342,35,50,False
0.15,1.25,1b031a96469e7f30,343,35,50,False
0.15,1.25,1b031a96469e7f30,344,35,50,False
0.15,1.25,1b031a96469e7f30,345,35,50,False
0.15,1.25,1b031a96469e7f30,346,35,51,False
0.15,1.25,1b031a96469e7f30,347,35,51,False
0.15,1.25,1b031a96469e7f30,348,35,51,False
0.15,1.25,1b031a96469e7f30,349,36,51,False
0.15,1.25,1b031a96469e7f30,350,36,51,False
0.15,1.25,1b031a96469e7f30,351,36,51,False
0.15,1.25,1b031a96469e7f30,352,36,51,False
0.15,1.25,1b031a96469e7f30,353,36,51,False
0.15,1.25,1b031a96469e7f30,354,36,52,False
0.15,1.25,1b031a96469e7f30,355,36,52,False
0.15,1.25,1b031a96469e7f30,356,36,52,False
0.15,1.25,1b031a96469e7f30,357,37,52,False
0.15,1.25,1b031a96469e7f30,358,37,52,False
0.15,1.25,1b031a96469e7f30,359,37,52,False
0.15,1.25,1b031a96469e7f30,360,37,52,False
0.15,1.25,1b031a96469e7f30,361,37,52,False
0.15,1.25,1b031a96469e7f30,362,37,53,False
0.15,1.25,1b031a96469e7f30,363,37,53,False
0.15,1.25,1b031a96469e7f30,364,37,53,False
0.15,1.25,1b031a96469e7f30,365,38,53,False
0.15,1.25,1b031a96469e7f30,366,38,53,False
0.15,1.25,1b031a96469e7f30,367,38,53,False
0.15,1.25,1b031a96469e7f30,368,38,53,False
0.15,1.25,1b031a96469e7f30,369,38,53,False
0.15,1.25,1b031a96469e7f30,370,38,54,False
0.15,1.25,1b031a96469e7f30,371,38,54,False
0.15,1.25,1b031a96469e7f30,372,38,54,False
0.15,1.25,1b031a96469e7f30,373,39,54,False
0.15,1.25,1b031a96469e7f30,374,39,54,False
0.15,1.25,1b031a96469e7f30,375,39,54,False
0.15,1.25,1b031a96469e7f30,376,39,54,False
0.15,1.25,1b031a96469e7f30,377,39,54,False
0.15,1.25,1b031a96469e7f30,378,39,55,False
0.15,1.25,1b031a96469e7f30,379,39,55,False
0.15,1.25,1b031a96469e7f30,380,39,55,False
0.15,1.25,1b031a96469e7f30,381,40,55,False
0.15,1.25,1b031a96469e7f30,382,40,55,False
0.15,1.25,1b031a96469e7f30,383,40,55,False
0.15,1.25,1b031a96469e7f30,384,40,55,False
0.15,1.25,1b031a96469e7f30,385,40,55,False
0.15,1.25,1b031a96469e7f30,386,40,56,False
0.15,1.25,1b031a96469e7f30,387,40,56,False
0.15,1.25,1b031a96469e7f30,388,40,56,False
0.15,1.25,1b031a96469e7f30,389,41,56,False
0.15,1.25,1b031a96469e7f30,390,41,56,False
0.15,1.25,1b031a96469e7f30,391,49,50,True
0.15,1.5,15e756fae026a614,1,,,False
0.15,1.5,15e756fae026a614,2,,,False
0.15,1.5,15e756fae026a614,3,,,False
0.15,1.5,15e756fae026a614,4,,,False
0.15,1.5,15e756fae026a614,5,,,False
0.15,1.5,15e756fae026a614,6,,,False
0.15,1.5,15e756fae026a614,7,,,False
0.15,1.5,15e756fae026a614,8,,,False
0.15,1.5,15e756fae026a614,9,,9,False
0.15,1.5,15e756fae026a614,10,,9,False
0.15,1.5,15e756fae026a614,11,,9,False
0.15,1.5,15e756fae026a614,12,,9,False
0.15,1.5,15e756fae026a614,13,,9,False
0.15,1.5,15e756fae026a614,14,,10,False
0.15,1.5,15e756fae026a614,15,,10,False
0.15,1.5,15e756fae026a614,16,,10,False
0.15,1.5,15e756fae026a614,17,,10,False
0.15,1.5,15e756fae026a614,18,,10,False
0.15,1.5,15e756fae026a614,19,,10,False
0.15,1.5,15e756fae026a614,20,,10,False
0.15,1.5,15e756fae026a614,21,,10,False
0.15,1.5,15e756fae026a614,22,,11,False
0.15,1.5,15e756fae026a614,23,,11,False
0.15,1.5,15e756fae026a614,24,,11,False
0.15,1.5,15e756fae026a614,25,,11,False
0.15,1.5,15e756fae026a614,26,,11,False
0.15,1.5,15e756fae026a614,27,,11,False
0.15,1.5,15e756fae026a614,28,,11,False
0.15,1.5,15e756fae026a614,29,,11,False
0.15,1.5,15e756fae026a614,30,,12,False
0.15,1.5,15e756fae026a614,31,,12,False
0.15,1.5,15e756fae026a614,32,,12,False
0.15,1.5,15e756fae026a614,33,,12,False
0.15,1.5,15e756fae026a614,34,,12,False
0.15,1.5,15e756fae026a614,35,,12,False
0.15,1.5,15e756fae026a614,36,,12,False
0.15,1.5,15e756fae026a614,37,,12,False
0.15,1.5,15e756fae026a614,38,,13,False
0.15,1.5,15e756fae026a614,39,,13,False
0.15,1.5,15e756fae026a614,40,0,13,False
0.15,1.5,15e756fae026a614,41,0,13,False
0.15,1.5,15e756fae026a614,42,0,13,False
0.15,1.5,15e756fae026a614,43,0,13,False
0.15,1.5,15e756fae026a614,44,0,13,False
0.15,1.5,15e756fae026a614,45,0,13,False
0.15,1.5,15e756fae026a614,46,0,14,False
0.15,1.5,15e756fae026a614,47,0,14,False
0.15,1.5,15e756fae026a614,48,1,14,False
0.15,1.5,15e756fae026a614,49,1,14,False
0.15,1.5,15e756fae026a614,50,1,14,False
0.15,1.5,15e756fae026a614,51,1,14,False
0.15,1.5,15e756fae026a614,52,1,14,False
0.15,1.5,15e756fae026a614,53,1,14,False
0.15,1.5,15e756fae026a614,54,1,15,False
0.15,1.5,15e756fae026a614,55,1,15,False
0.15,1.5,15e756fae026a614,56,2,15,False
0.15,1.5,15e756fae026a614,57,2,15,False
0.15,1.5,15e756fae026a614,58,2,15,False
0.15,1.5,15e756fae026a614,59,2,15,False
0.15,1.5,15e756fae026a614,60,2,15,False
0.15,1.5,15e756fae026a614,61,2,15,False
0.15,1.5,15e756fae026a614,62,2,15,False
0.15,1.5,15e756fae026a614,63,2,16,False
0.15,1.5,15e756fae026a614,64,3,16,False
0.15,1.5,15e756fae026a614,65,3,16,False
0.15,1.5,15e756fae026a614,66,3,16,False
0.15,1.5,15e756fae026a614,67,3,16,False
0.15,1.5,15e756fae026a614,68,3,16,False
0.15,1.5,15e756fae026a614,69,3,16,False
0.15,1.5,15e756fae026a614,70,3,16,False
0.15,1.5,15e756fae026a614,71,3,17,False
0.15,1.5,15e756fae026a614,72,4,17,False
0.15,1.5,15e756fae026a614,73,4,17,False
0.15,1.5,15e756fae026a614,74,4,17,False
0.15,1.5,15e756fae026a614,75,4,17,False
0.15,1.5,15e756fae026a614,76,4,17,False
0.15,1.5,15e756fae026a614,77,4,17,False
0.15,1.5,15e756fae026a614,78,4,17,False
0.15,1.5,15e756fae026a614,79,4,18,False
0.15,1.5,15e756fae026a614,80,5,18,False
0.15,1.5,15e756fae026a614,81,5,18,False
0.15,1.5,15e756fae026a614,82,5,18,False
0.15,1.5,15e756fae026a614,83,5,18,False
0.15,1.5,15e756fae026a614,84,5,18,False
0.15,1.5,15e756fae026a614,85,5,18,False
0.15,1.5,15e756fae026a614,86,5,18,False
0.15,1.5,15e756fae026a614,87,5,19,False
0.15,1.5,15e756fae026a614,88,6,19,False
0.15,1.5,15e756fae026a614,89,6,19,False
0.15,1.5,15e756fae026a614,90,6,19,False
0.15,1.5,15e756fae026a614,91,6,19,False
0.15,1.5,15e756fae026a614,92,6,19,False
0.15,1.5,15e756fae026a614,93,6,19,False
0.15,1.5,15e756fae026a614,94,6,19,False
0.15,1.5,15e756fae026a614,95,6,20,False
0.15,1.5,15e756fae026a614,96,6,20,False
0.15,1.5,15e756fae026a614,97,7,20,False
