p1,kappa,N_max,h_accept,h_reject,feasible_terminal_count
0.2,1.0,76,-5.251291798606495,2.6403717578961645,0
0.2,1.0,93,-5.251291798606495,2.6403717578961645,0
0.2,1.0,109,-5.251291798606495,2.6403717578961645,0
0.2,1.0,60,-5.251291798606495,2.8903717578961645,0
0.2,1.0,76,-5.251291798606495,2.8903717578961645,0
0.2,1.0,93,-5.251291798606495,2.8903717578961645,0
0.2,1.0,109,-5.251291798606495,2.8903717578961645,0
0.2,1.0,60,-5.251291798606495,3.3903717578961645,0
0.2,1.0,76,-5.251291798606495,3.3903717578961645,0
0.2,1.0,93,-5.251291798606495,3.3903717578961645,0
0.2,1.0,109,-5.251291798606495,3.3903717578961645,1
0.2,1.0,60,-5.251291798606495,3.8903717578961645,0
0.2,1.0,76,-5.251291798606495,3.8903717578961645,0
0.2,1.0,93,-5.251291798606495,3.8903717578961645,0
0.2,1.0,109,-5.251291798606495,3.8903717578961645,1
0.2,1.0,60,-5.251291798606495,4.8903717578961645,0
0.2,1.0,76,-5.251291798606495,4.8903717578961645,0
0.2,1.0,93,-5.251291798606495,4.8903717578961645,0
0.2,1.0,109,-5.251291798606495,4.8903717578961645,1
0.2,1.0,44,-4.251291798606495,1.8903717578961645,0
0.2,1.0,60,-4.251291798606495,1.8903717578961645,0
0.2,1.0,76,-4.251291798606495,1.8903717578961645,0
0.2,1.0,93,-4.251291798606495,1.8903717578961645,0
0.2,1.0,109,-4.251291798606495,1.8903717578961645,0
0.2,1.0,44,-4.251291798606495,2.3903717578961645,0
0.2,1.0,60,-4.251291798606495,2.3903717578961645,0
0.2,1.0,76,-4.251291798606495,2.3903717578961645,0
0.2,1.0,93,-4.251291798606495,2.3903717578961645,0
0.2,1.0,109,-4.251291798606495,2.3903717578961645,0
0.2,1.0,44,-4.251291798606495,2.6403717578961645,0
0.2,1.0,60,-4.251291798606495,2.6403717578961645,0
0.2,1.0,76,-4.251291798606495,2.6403717578961645,0
0.2,1.0,93,-4.251291798606495,2.6403717578961645,0
0.2,1.0,109,-4.251291798606495,2.6403717578961645,0
0.2,1.0,44,-4.251291798606495,2.8903717578961645,0
0.2,1.0,60,-4.251291798606495,2.8903717578961645,0
0.2,1.0,76,-4.251291798606495,2.8903717578961645,0
0.2,1.0,93,-4.251291798606495,2.8903717578961645,0
0.2,1.0,109,-4.251291798606495,2.8903717578961645,0
0.2,1.0,44,-4.251291798606495,3.3903717578961645,0
0.2,1.0,60,-4.251291798606495,3.3903717578961645,0
0.2,1.0,76,-4.251291798606495,3.3903717578961645,0
0.2,1.0,93,-4.251291798606495,3.3903717578961645,0
0.2,1.0,109,-4.251291798606495,3.3903717578961645,1
0.2,1.0,44,-4.251291798606495,3.8903717578961645,0
0.2,1.0,60,-4.251291798606495,3.8903717578961645,0
0.2,1.0,76,-4.251291798606495,3.8903717578961645,0
0.2,1.0,93,-4.251291798606495,3.8903717578961645,0
0.2,1.0,109,-4.251291798606495,3.8903717578961645,1
0.2,1.0,44,-4.251291798606495,4.8903717578961645,0
0.2,1.0,60,-4.251291798606495,4.8903717578961645,0
0.2,1.0,76,-4.251291798606495,4.8903717578961645,0
0.2,1.0,93,-4.251291798606495,4.8903717578961645,0
0.2,1.0,109,-4.251291798606495,4.8903717578961645,1
0.2,1.0,44,-3.251291798606495,1.8903717578961645,0
0.2,1.0,60,-3.251291798606495,1.8903717578961645,0
0.2,1.0,76,-3.251291798606495,1.8903717578961645,0
0.2,1.0,93,-3.251291798606495,1.8903717578961645,0
0.2,1.0,109,-3.251291798606495,1.8903717578961645,0
0.2,1.0,44,-3.251291798606495,2.3903717578961645,0
0.2,1.0,60,-3.251291798606495,2.3903717578961645,0
0.2,1.0,76,-3.251291798606495,2.3903717578961645,0
0.2,1.0,93,-3.251291798606495,2.3903717578961645,0
0.2,1.0,109,-3.251291798606495,2.3903717578961645,0
0.2,1.0,44,-3.251291798606495,2.6403717578961645,0
0.2,1.0,60,-3.251291798606495,2.6403717578961645,0
0.2,1.0,76,-3.251291798606495,2.6403717578961645,0
0.2,1.0,93,-3.251291798606495,2.6403717578961645,0
0.2,1.0,109,-3.251291798606495,2.6403717578961645,0
0.2,1.0,44,-3.251291798606495,2.8903717578961645,0
0.2,1.0,60,-3.251291798606495,2.8903717578961645,0
0.2,1.0,76,-3.251291798606495,2.8903717578961645,0
0.2,1.0,93,-3.251291798606495,2.8903717578961645,0
0.2,1.0,109,-3.251291798606495,2.8903717578961645,0
0.2,1.0,44,-3.251291798606495,3.3903717578961645,0
0.2,1.0,60,-3.251291798606495,3.3903717578961645,0
0.2,1.0,76,-3.251291798606495,3.3903717578961645,0
0.2,1.0,93,-3.251291798606495,3.3903717578961645,0
0.2,1.0,109,-3.251291798606495,3.3903717578961645,0
0.2,1.0,44,-3.251291798606495,3.8903717578961645,0
0.2,1.0,60,-3.251291798606495,3.8903717578961645,0
0.2,1.0,76,-3.251291798606495,3.8903717578961645,0
0.2,1.0,93,-3.251291798606495,3.8903717578961645,0
0.2,1.0,109,-3.251291798606495,3.8903717578961645,0
0.2,1.0,44,-3.251291798606495,4.8903717578961645,0
0.2,1.0,60,-3.251291798606495,4.8903717578961645,0
0.2,1.0,76,-3.251291798606495,4.8903717578961645,0
0.2,1.0,93,-3.251291798606495,4.8903717578961645,0
0.2,1.0,109,-3.251291798606495,4.8903717578961645,0
0.2,1.0,27,-2.251291798606495,1.8903717578961645,0
0.2,1.0,44,-2.251291798606495,1.8903717578961645,0
0.2,1.0,60,-2.251291798606495,1.8903717578961645,0
0.2,1.0,76,-2.251291798606495,1.8903717578961645,0
0.2,1.0,93,-2.251291798606495,1.8903717578961645,0
0.2,1.0,109,-2.251291798606495,1.8903717578961645,0
0.2,1.0,27,-2.251291798606495,2.3903717578961645,0
0.2,1.0,44,-2.251291798606495,2.3903717578961645,0
0.2,1.0,60,-2.251291798606495,2.3903717578961645,0
0.2,1.0,76,-2.251291798606495,2.3903717578961645,0
0.2,1.0,93,-2.251291798606495,2.3903717578961645,0
0.2,1.0,109,-2.251291798606495,2.3903717578961645,0
0.2,1.0,27,-2.251291798606495,2.6403717578961645,0
0.2,1.0,44,-2.251291798606495,2.6403717578961645,0
0.2,1.0,60,-2.251291798606495,2.6403717578961645,0
0.2,1.0,76,-2.251291798606495,2.6403717578961645,0
0.2,1.0,93,-2.251291798606495,2.6403717578961645,0
0.2,1.0,109,-2.251291798606495,2.6403717578961645,0
0.2,1.0,27,-2.251291798606495,2.8903717578961645,0
0.2,1.0,44,-2.251291798606495,2.8903717578961645,0
0.2,1.0,60,-2.251291798606495,2.8903717578961645,0
0.2,1.0,76,-2.251291798606495,2.8903717578961645,0
0.2,1.0,93,-2.251291798606495,2.8903717578961645,0
0.2,1.0,109,-2.251291798606495,2.8903717578961645,0
0.2,1.0,27,-2.251291798606495,3.3903717578961645,0
0.2,1.0,44,-2.251291798606495,3.3903717578961645,0
0.2,1.0,60,-2.251291798606495,3.3903717578961645,0
0.2,1.0,76,-2.251291798606495,3.3903717578961645,0
0.2,1.0,93,-2.251291798606495,3.3903717578961645,0
0.2,1.0,109,-2.251291798606495,3.3903717578961645,0
0.2,1.0,27,-2.251291798606495,3.8903717578961645,0
0.2,1.0,44,-2.251291798606495,3.8903717578961645,0
0.2,1.0,60,-2.251291798606495,3.8903717578961645,0
0.2,1.0,76,-2.251291798606495,3.8903717578961645,0
0.2,1.0,93,-2.251291798606495,3.8903717578961645,0
0.2,1.0,109,-2.251291798606495,3.8903717578961645,0
0.2,1.0,27,-2.251291798606495,4.8903717578961645,0
0.2,1.0,44,-2.251291798606495,4.8903717578961645,0
0.2,1.0,60,-2.251291798606495,4.8903717578961645,0
0.2,1.0,76,-2.251291798606495,4.8903717578961645,0
0.2,1.0,93,-2.251291798606495,4.8903717578961645,0
0.2,1.0,109,-2.251291798606495,4.8903717578961645,0
0.2,1.0,27,-1.2512917986064949,1.8903717578961645,0
0.2,1.0,44,-1.2512917986064949,1.8903717578961645,0
0.2,1.0,60,-1.2512917986064949,1.8903717578961645,0
0.2,1.0,76,-1.2512917986064949,1.8903717578961645,0
0.2,1.0,93,-1.2512917986064949,1.8903717578961645,0
0.2,1.0,109,-1.2512917986064949,1.8903717578961645,0
0.2,1.0,27,-1.2512917986064949,2.3903717578961645,0
0.2,1.0,44,-1.2512917986064949,2.3903717578961645,0
0.2,1.0,60,-1.2512917986064949,2.3903717578961645,0
0.2,1.0,76,-1.2512917986064949,2.3903717578961645,0
0.2,1.0,93,-1.2512917986064949,2.3903717578961645,0
0.2,1.0,109,-1.2512917986064949,2.3903717578961645,0
0.2,1.0,27,-1.2512917986064949,2.6403717578961645,0
0.2,1.0,44,-1.2512917986064949,2.6403717578961645,0
0.2,1.0,60,-1.2512917986064949,2.6403717578961645,0
0.2,1.0,76,-1.2512917986064949,2.6403717578961645,0
0.2,1.0,93,-1.2512917986064949,2.6403717578961645,0
0.2,1.0,109,-1.2512917986064949,2.6403717578961645,0
0.2,1.0,27,-1.2512917986064949,2.8903717578961645,0
0.2,1.0,44,-1.2512917986064949,2.8903717578961645,0
0.2,1.0,60,-1.2512917986064949,2.8903717578961645,0
0.2,1.0,76,-1.2512917986064949,2.8903717578961645,0
0.2,1.0,93,-1.2512917986064949,2.8903717578961645,0
0.2,1.0,109,-1.2512917986064949,2.8903717578961645,0
0.2,1.0,27,-1.2512917986064949,3.3903717578961645,0
0.2,1.0,44,-1.2512917986064949,3.3903717578961645,0
0.2,1.0,60,-1.2512917986064949,3.3903717578961645,0
0.2,1.0,76,-1.2512917986064949,3.3903717578961645,0
0.2,1.0,93,-1.2512917986064949,3.3903717578961645,0
0.2,1.0,109,-1.2512917986064949,3.3903717578961645,0
0.2,1.0,27,-1.2512917986064949,3.8903717578961645,0
0.2,1.0,44,-1.2512917986064949,3.8903717578961645,0
0.2,1.0,60,-1.2512917986064949,3.8903717578961645,0
0.2,1.0,76,-1.2512917986064949,3.8903717578961645,0
0.2,1.0,93,-1.2512917986064949,3.8903717578961645,0
0.2,1.0,109,-1.2512917986064949,3.8903717578961645,0
0.2,1.0,27,-1.2512917986064949,4.8903717578961645,0
0.2,1.0,44,-1.2512917986064949,4.8903717578961645,0
0.2,1.0,60,-1.2512917986064949,4.8903717578961645,0
0.2,1.0,76,-1.2512917986064949,4.8903717578961645,0
0.2,1.0,93,-1.2512917986064949,4.8903717578961645,0
0.2,1.0,109,-1.2512917986064949,4.8903717578961645,0
0.2,1.25,34,-8.251291798606495,1.8903717578961645,0
0.2,1.25,54,-8.251291798606495,1.8903717578961645,0
0.2,1.25,75,-8.251291798606495,1.8903717578961645,0
0.2,1.25,95,-8.251291798606495,1.8903717578961645,0
0.2,1.25,109,-8.251291798606495,1.8903717578961645,0
0.2,1.25,116,-8.251291798606495,1.8903717578961645,0
0.2,1.25,136,-8.251291798606495,1.8903717578961645,0
0.2,1.25,34,-8.251291798606495,2.3903717578961645,0
0.2,1.25,54,-8.251291798606495,2.3903717578961645,0
0.2,1.25,75,-8.251291798606495,2.3903717578961645,0
0.2,1.25,95,-8.251291798606495,2.3903717578961645,0
0.2,1.25,109,-8.251291798606495,2.3903717578961645,0
0.2,1.25,116,-8.251291798606495,2.3903717578961645,0
0.2,1.25,136,-8.251291798606495,2.3903717578961645,0
0.2,1.25,34,-8.251291798606495,2.6403717578961645,0
0.2,1.25,54,-8.251291798606495,2.6403717578961645,0
0.2,1.25,75,-8.251291798606495,2.6403717578961645,0
0.2,1.25,95,-8.251291798606495,2.6403717578961645,0
0.2,1.25,109,-8.251291798606495,2.6403717578961645,0
0.2,1.25,116,-8.251291798606495,2.6403717578961645,0
0.2,1.25,136,-8.251291798606495,2.6403717578961645,0
0.2,1.25,34,-8.251291798606495,2.8903717578961645,0
0.2,1.25,54,-8.251291798606495,2.8903717578961645,0
0.2,1.25,75,-8.251291798606495,2.8903717578961645,0
0.2,1.25,95,-8.251291798606495,2.8903717578961645,0
0.2,1.25,109,-8.251291798606495,2.8903717578961645,0
0.2,1.25,116,-8.251291798606495,2.8903717578961645,0
0.2,1.25,136,-8.251291798606495,2.8903717578961645,1
0.2,1.25,34,-8.251291798606495,3.3903717578961645,0
0.2,1.25,54,-8.251291798606495,3.3903717578961645,0
0.2,1.25,75,-8.251291798606495,3.3903717578961645,0
0.2,1.25,95,-8.251291798606495,3.3903717578961645,0
0.2,1.25,109,-8.251291798606495,3.3903717578961645,1
0.2,1.25,116,-8.251291798606495,3.3903717578961645,1
0.2,1.25,136,-8.251291798606495,3.3903717578961645,2
0.2,1.25,34,-8.251291798606495,3.8903717578961645,0
0.2,1.25,54,-8.251291798606495,3.8903717578961645,0
0.2,1.25,75,-8.251291798606495,3.8903717578961645,0
0.2,1.25,95,-8.251291798606495,3.8903717578961645,0
0.2,1.25,109,-8.251291798606495,3.8903717578961645,1
0.2,1.25,116,-8.251291798606495,3.8903717578961645,1
0.2,1.25,136,-8.251291798606495,3.8903717578961645,1
0.2,1.25,34,-8.251291798606495,4.8903717578961645,0
0.2,1.25,54,-8.251291798606495,4.8903717578961645,0
0.2,1.25,75,-8.251291798606495,4.8903717578961645,0
0.2,1.25,95,-8.251291798606495,4.8903717578961645,0
0.2,1.25,109,-8.251291798606495,4.8903717578961645,1
0.2,1.25,116,-8.251291798606495,4.8903717578961645,1
0.2,1.25,136,-8.251291798606495,4.8903717578961645,1
0.2,1.25,75,-7.251291798606495,1.8903717578961645,0
0.2,1.25,95,-7.251291798606495,1.8903717578961645,0
0.2,1.25,109,-7.251291798606495,1.8903717578961645,0
0.2,1.25,116,-7.251291798606495,1.8903717578961645,0
0.2,1.25,136,-7.251291798606495,1.8903717578961645,0
0.2,1.25,75,-7.251291798606495,2.3903717578961645,0
0.2,1.25,95,-7.251291798606495,2.3903717578961645,0
0.2,1.25,109,-7.251291798606495,2.3903717578961645,0
0.2,1.25,116,-7.251291798606495,2.3903717578961645,0
0.2,1.25,136,-7.251291798606495,2.3903717578961645,0
0.2,1.25,75,-7.251291798606495,2.6403717578961645,0
0.2,1.25,95,-7.251291798606495,2.6403717578961645,0
0.2,1.25,109,-7.251291798606495,2.6403717578961645,0
0.2,1.25,116,-7.251291798606495,2.6403717578961645,0
0.2,1.25,136,-7.251291798606495,2.6403717578961645,0
0.2,1.25,75,-7.251291798606495,2.8903717578961645,0
0.2,1.25,95,-7.251291798606495,2.8903717578961645,0
0.2,1.25,109,-7.251291798606495,2.8903717578961645,0
0.2,1.25,116,-7.251291798606495,2.8903717578961645,0
0.2,1.25,136,-7.251291798606495,2.8903717578961645,1
0.2,1.25,75,-7.251291798606495,3.3903717578961645,0
0.2,1.25,95,-7.251291798606495,3.3903717578961645,0
0.2,1.25,109,-7.251291798606495,3.3903717578961645,1
0.2,1.25,116,-7.251291798606495,3.3903717578961645,1
0.2,1.25,136,-7.251291798606495,3.3903717578961645,2
0.2,1.25,75,-7.251291798606495,3.8903717578961645,0
0.2,1.25,95,-7.251291798606495,3.8903717578961645,0
0.2,1.25,109,-7.251291798606495,3.8903717578961645,1
0.2,1.25,116,-7.251291798606495,3.8903717578961645,1
0.2,1.25,136,-7.251291798606495,3.8903717578961645,1
0.2,1.25,75,-7.251291798606495,4.8903717578961645,0
0.2,1.25,95,-7.251291798606495,4.8903717578961645,0
0.2,1.25,109,-7.251291798606495,4.8903717578961645,1
0.2,1.25,116,-7.251291798606495,4.8903717578961645,1
0.2,1.25,136,-7.251291798606495,4.8903717578961645,1
0.2,1.25,75,-6.251291798606495,1.8903717578961645,0
0.2,1.25,95,-6.251291798606495,1.8903717578961645,0
0.2,1.25,109,-6.251291798606495,1.8903717578961645,0
0.2,1.25,116,-6.251291798606495,1.8903717578961645,0
0.2,1.25,136,-6.251291798606495,1.8903717578961645,0
0.2,1.25,75,-6.251291798606495,2.3903717578961645,0
0.2,1.25,95,-6.251291798606495,2.3903717578961645,0
0.2,1.25,109,-6.251291798606495,2.3903717578961645,0
0.2,1.25,116,-6.251291798606495,2.3903717578961645,0
0.2,1.25,136,-6.251291798606495,2.3903717578961645,0
0.2,1.25,75,-6.251291798606495,2.6403717578961645,0
0.2,1.25,95,-6.251291798606495,2.6403717578961645,0
0.2,1.25,109,-6.251291798606495,2.6403717578961645,0
0.2,1.25,116,-6.251291798606495,2.6403717578961645,0
0.2,1.25,136,-6.251291798606495,2.6403717578961645,0
0.2,1.25,75,-6.251291798606495,2.8903717578961645,0
0.2,1.25,95,-6.251291798606495,2.8903717578961645,0
0.2,1.25,109,-6.251291798606495,2.8903717578961645,0
0.2,1.25,116,-6.251291798606495,2.8903717578961645,0
0.2,1.25,136,-6.251291798606495,2.8903717578961645,1
0.2,1.25,75,-6.251291798606495,3.3903717578961645,0
0.2,1.25,95,-6.251291798606495,3.3903717578961645,0
0.2,1.25,109,-6.251291798606495,3.3903717578961645,1
0.2,1.25,116,-6.251291798606495,3.3903717578961645,1
0.2,1.25,136,-6.251291798606495,3.3903717578961645,2
0.2,1.25,75,-6.251291798606495,3.8903717578961645,0
0.2,1.25,95,-6.251291798606495,3.8903717578961645,0
0.2,1.25,109,-6.251291798606495,3.8903717578961645,1
0.2,1.25,116,-6.251291798606495,3.8903717578961645,1
0.2,1.25,136,-6.251291798606495,3.8903717578961645,1
0.2,1.25,75,-6.251291798606495,4.8903717578961645,0
0.2,1.25,95,-6.251291798606495,4.8903717578961645,0
0.2,1.25,109,-6.251291798606495,4.8903717578961645,1
0.2,1.25,116,-6.251291798606495,4.8903717578961645,1
0.2,1.25,136,-6.251291798606495,4.8903717578961645,1
0.2,1.25,54,-5.251291798606495,1.8903717578961645,0
0.2,1.25,75,-5.251291798606495,1.8903717578961645,0
0.2,1.25,95,-5.251291798606495,1.8903717578961645,0
0.2,1.25,109,-5.251291798606495,1.8903717578961645,0
0.2,1.25,116,-5.251291798606495,1.8903717578961645,0
0.2,1.25,136,-5.251291798606495,1.8903717578961645,0
0.2,1.25,54,-5.251291798606495,2.3903717578961645,0
0.2,1.25,75,-5.251291798606495,2.3903717578961645,0
0.2,1.25,95,-5.251291798606495,2.3903717578961645,0
0.2,1.25,109,-5.251291798606495,2.3903717578961645,0
0.2,1.25,116,-5.251291798606495,2.3903717578961645,0
0.2,1.25,136,-5.251291798606495,2.3903717578961645,0
0.2,1.25,54,-5.251291798606495,2.6403717578961645,0
0.2,1.25,75,-5.251291798606495,2.6403717578961645,0
0.2,1.25,95,-5.251291798606495,2.6403717578961645,0
0.2,1.25,109,-5.251291798606495,2.6403717578961645,0
0.2,1.25,116,-5.251291798606495,2.6403717578961645,0
0.2,1.25,136,-5.251291798606495,2.6403717578961645,0
0.2,1.25,54,-5.251291798606495,2.8903717578961645,0
0.2,1.25,75,-5.251291798606495,2.8903717578961645,0
0.2,1.25,95,-5.251291798606495,2.8903717578961645,0
0.2,1.25,109,-5.251291798606495,2.8903717578961645,0
0.2,1.25,116,-5.251291798606495,2.8903717578961645,0
0.2,1.25,136,-5.251291798606495,2.8903717578961645,1
0.2,1.25,54,-5.251291798606495,3.3903717578961645,0
0.2,1.25,75,-5.251291798606495,3.3903717578961645,0
0.2,1.25,95,-5.251291798606495,3.3903717578961645,0
0.2,1.25,109,-5.251291798606495,3.3903717578961645,1
0.2,1.25,116,-5.251291798606495,3.3903717578961645,1
0.2,1.25,136,-5.251291798606495,3.3903717578961645,2
0.2,1.25,54,-5.251291798606495,3.8903717578961645,0
0.2,1.25,75,-5.251291798606495,3.8903717578961645,0
0.2,1.25,95,-5.251291798606495,3.8903717578961645,0
0.2,1.25,109,-5.251291798606495,3.8903717578961645,1
0.2,1.25,116,-5.251291798606495,3.8903717578961645,1
0.2,1.25,136,-5.251291798606495,3.8903717578961645,1
0.2,1.25,54,-5.251291798606495,4.8903717578961645,0
0.2,1.25,75,-5.251291798606495,4.8903717578961645,0
0.2,1.25,95,-5.251291798606495,4.8903717578961645,0
0.2,1.25,109,-5.251291798606495,4.8903717578961645,1
0.2,1.25,116,-5.251291798606495,4.8903717578961645,1
0.2,1.25,136,-5.251291798606495,4.8903717578961645,1
0.2,1.25,54,-4.251291798606495,1.8903717578961645,0
0.2,1.25,75,-4.251291798606495,1.8903717578961645,0
0.2,1.25,95,-4.251291798606495,1.8903717578961645,0
0.2,1.25,109,-4.251291798606495,1.8903717578961645,0
0.2,1.25,116,-4.251291798606495,1.8903717578961645,0
0.2,1.25,136,-4.251291798606495,1.8903717578961645,0
0.2,1.25,54,-4.251291798606495,2.3903717578961645,0
0.2,1.25,75,-4.251291798606495,2.3903717578961645,0
0.2,1.25,95,-4.251291798606495,2.3903717578961645,0
0.2,1.25,109,-4.251291798606495,2.3903717578961645,0
0.2,1.25,116,-4.251291798606495,2.3903717578961645,0
0.2,1.25,136,-4.251291798606495,2.3903717578961645,0
0.2,1.25,54,-4.251291798606495,2.6403717578961645,0
0.2,1.25,75,-4.251291798606495,2.6403717578961645,0
0.2,1.25,95,-4.251291798606495,2.6403717578961645,0
0.2,1.25,109,-4.251291798606495,2.6403717578961645,0
0.2,1.25,116,-4.251291798606495,2.6403717578961645,0
0.2,1.25,136,-4.251291798606495,2.6403717578961645,0
0.2,1.25,54,-4.251291798606495,2.8903717578961645,0
0.2,1.25,75,-4.251291798606495,2.8903717578961645,0
0.2,1.25,95,-4.251291798606495,2.8903717578961645,0
0.2,1.25,109,-4.251291798606495,2.8903717578961645,0
0.2,1.25,116,-4.251291798606495,2.8903717578961645,0
0.2,1.25,136,-4.251291798606495,2.8903717578961645,1
0.2,1.25,54,-4.251291798606495,3.3903717578961645,0
0.2,1.25,75,-4.251291798606495,3.3903717578961645,0
0.2,1.25,95,-4.251291798606495,3.3903717578961645,0
0.2,1.25,109,-4.251291798606495,3.3903717578961645,1
0.2,1.25,116,-4.251291798606495,3.3903717578961645,1
0.2,1.25,136,-4.251291798606495,3.3903717578961645,2
0.2,1.25,54,-4.251291798606495,3.8903717578961645,0
0.2,1.25,75,-4.251291798606495,3.8903717578961645,0
0.2,1.25,95,-4.251291798606495,3.8903717578961645,0
0.2,1.25,109,-4.251291798606495,3.8903717578961645,1
0.2,1.25,116,-4.251291798606495,3.8903717578961645,1
0.2,1.25,136,-4.251291798606495,3.8903717578961645,1
0.2,1.25,54,-4.251291798606495,4.8903717578961645,0
0.2,1.25,75,-4.251291798606495,4.8903717578961645,0
0.2,1.25,95,-4.251291798606495,4.8903717578961645,0
0.2,1.25,109,-4.251291798606495,4.8903717578961645,1
0.2,1.25,116,-4.251291798606495,4.8903717578961645,1
0.2,1.25,136,-4.251291798606495,4.8903717578961645,1
0.2,1.25,34,-3.251291798606495,1.8903717578961645,0
0.2,1.25,54,-3.251291798606495,1.8903717578961645,0
0.2,1.25,75,-3.251291798606495,1.8903717578961645,0
0.2,1.25,95,-3.251291798606495,1.8903717578961645,0
0.2,1.25,109,-3.251291798606495,1.8903717578961645,0
0.2,1.25,116,-3.251291798606495,1.8903717578961645,0
0.2,1.25,136,-3.251291798606495,1.8903717578961645,0
0.2,1.25,34,-3.251291798606495,2.3903717578961645,0
0.2,1.25,54,-3.251291798606495,2.3903717578961645,0
0.2,1.25,75,-3.251291798606495,2.3903717578961645,0
0.2,1.25,95,-3.251291798606495,2.3903717578961645,0
0.2,1.25,109,-3.251291798606495,2.3903717578961645,0
0.2,1.25,116,-3.251291798606495,2.3903717578961645,0
0.2,1.25,136,-3.251291798606495,2.3903717578961645,0
0.2,1.25,34,-3.251291798606495,2.6403717578961645,0
0.2,1.25,54,-3.251291798606495,2.6403717578961645,0
0.2,1.25,75,-3.251291798606495,2.6403717578961645,0
0.2,1.25,95,-3.251291798606495,2.6403717578961645,0
0.2,1.25,109,-3.251291798606495,2.6403717578961645,0
0.2,1.25,116,-3.251291798606495,2.6403717578961645,0
0.2,1.25,136,-3.251291798606495,2.6403717578961645,0
0.2,1.25,34,-3.251291798606495,2.8903717578961645,0
0.2,1.25,54,-3.251291798606495,2.8903717578961645,0
0.2,1.25,75,-3.251291798606495,2.8903717578961645,0
0.2,1.25,95,-3.251291798606495,2.8903717578961645,0
0.2,1.25,109,-3.251291798606495,2.8903717578961645,0
0.2,1.25,116,-3.251291798606495,2.8903717578961645,0
0.2,1.25,136,-3.251291798606495,2.8903717578961645,2
0.2,1.25,34,-3.251291798606495,3.3903717578961645,0
0.2,1.25,54,-3.251291798606495,3.3903717578961645,0
0.2,1.25,75,-3.251291798606495,3.3903717578961645,0
0.2,1.25,95,-3.251291798606495,3.3903717578961645,0
0.2,1.25,109,-3.251291798606495,3.3903717578961645,0
0.2,1.25,116,-3.251291798606495,3.3903717578961645,1
0.2,1.25,136,-3.251291798606495,3.3903717578961645,1
0.2,1.25,34,-3.251291798606495,3.8903717578961645,0
0.2,1.25,54,-3.251291798606495,3.8903717578961645,0
0.2,1.25,75,-3.251291798606495,3.8903717578961645,0
0.2,1.25,95,-3.251291798606495,3.8903717578961645,0
0.2,1.25,109,-3.251291798606495,3.8903717578961645,0
0.2,1.25,116,-3.251291798606495,3.8903717578961645,1
0.2,1.25,136,-3.251291798606495,3.8903717578961645,1
0.2,1.25,34,-3.251291798606495,4.8903717578961645,0
0.2,1.25,54,-3.251291798606495,4.8903717578961645,0
0.2,1.25,75,-3.251291798606495,4.8903717578961645,0
0.2,1.25,95,-3.251291798606495,4.8903717578961645,0
0.2,1.25,109,-3.251291798606495,4.8903717578961645,0
0.2,1.25,116,-3.251291798606495,4.8903717578961645,1
0.2,1.25,136,-3.251291798606495,4.8903717578961645,2
0.2,1.25,34,-2.251291798606495,1.8903717578961645,0
0.2,1.25,54,-2.251291798606495,1.8903717578961645,0
0.2,1.25,75,-2.251291798606495,1.8903717578961645,0
0.2,1.25,95,-2.251291798606495,1.8903717578961645,0
0.2,1.25,109,-2.251291798606495,1.8903717578961645,0
0.2,1.25,116,-2.251291798606495,1.8903717578961645,0
0.2,1.25,136,-2.251291798606495,1.8903717578961645,0
0.2,1.25,34,-2.251291798606495,2.3903717578961645,0
0.2,1.25,54,-2.251291798606495,2.3903717578961645,0
0.2,1.25,75,-2.251291798606495,2.3903717578961645,0
0.2,1.25,95,-2.251291798606495,2.3903717578961645,0
0.2,1.25,109,-2.251291798606495,2.3903717578961645,0
0.2,1.25,116,-2.251291798606495,2.3903717578961645,0
0.2,1.25,136,-2.251291798606495,2.3903717578961645,0
0.2,1.25,34,-2.251291798606495,2.6403717578961645,0
0.2,1.25,54,-2.251291798606495,2.6403717578961645,0
0.2,1.25,75,-2.251291798606495,2.6403717578961645,0
0.2,1.25,95,-2.251291798606495,2.6403717578961645,0
0.2,1.25,109,-2.251291798606495,2.6403717578961645,0
0.2,1.25,116,-2.251291798606495,2.6403717578961645,0
0.2,1.25,136,-2.251291798606495,2.6403717578961645,0
0.2,1.25,34,-2.251291798606495,2.8903717578961645,0
0.2,1.25,54,-2.251291798606495,2.8903717578961645,0
0.2,1.25,75,-2.251291798606495,2.8903717578961645,0
0.2,1.25,95,-2.251291798606495,2.8903717578961645,0
0.2,1.25,109,-2.251291798606495,2.8903717578961645,0
0.2,1.25,116,-2.251291798606495,2.8903717578961645,0
0.2,1.25,136,-2.251291798606495,2.8903717578961645,0
0.2,1.25,34,-2.251291798606495,3.3903717578961645,0
0.2,1.25,54,-2.251291798606495,3.3903717578961645,0
0.2,1.25,75,-2.251291798606495,3.3903717578961645,0
0.2,1.25,95,-2.251291798606495,3.3903717578961645,0
0.2,1.25,109,-2.251291798606495,3.3903717578961645,0
0.2,1.25,116,-2.251291798606495,3.3903717578961645,0
0.2,1.25,136,-2.251291798606495,3.3903717578961645,0
0.2,1.25,34,-2.251291798606495,3.8903717578961645,0
0.2,1.25,54,-2.251291798606495,3.8903717578961645,0
0.2,1.25,75,-2.251291798606495,3.8903717578961645,0
0.2,1.25,95,-2.251291798606495,3.8903717578961645,0
