t_opt,N_max,n,k_accept_max,k_reject_min
800,3200,1132,89,143
800,3200,1133,89,143
800,3200,1134,89,143
800,3200,1135,89,143
800,3200,1136,89,143
800,3200,1137,89,143
800,3200,1138,89,143
800,3200,1139,89,144
800,3200,1140,89,144
800,3200,1141,90,144
800,3200,1142,90,144
800,3200,1143,90,144
800,3200,1144,90,144
800,3200,1145,90,144
800,3200,1146,90,144
800,3200,1147,90,144
800,3200,1148,90,145
800,3200,1149,90,145
800,3200,1150,90,145
800,3200,1151,90,145
800,3200,1152,90,145
800,3200,1153,91,145
800,3200,1154,91,145
800,3200,1155,91,145
800,3200,1156,91,145
800,3200,1157,91,146
800,3200,1158,91,146
800,3200,1159,91,146
800,3200,1160,91,146
800,3200,1161,91,146
800,3200,1162,91,146
800,3200,1163,91,146
800,3200,1164,92,146
800,3200,1165,92,146
800,3200,1166,92,147
800,3200,1167,92,147
800,3200,1168,92,147
800,3200,1169,92,147
800,3200,1170,92,147
800,3200,1171,92,147
800,3200,1172,92,147
800,3200,1173,92,147
800,3200,1174,92,147
800,3200,1175,93,148
800,3200,1176,93,148
800,3200,1177,93,148
800,3200,1178,93,148
800,3200,1179,93,148
800,3200,1180,93,148
800,3200,1181,93,148
800,3200,1182,93,148
800,3200,1183,93,148
800,3200,1184,93,149
800,3200,1185,93,149
800,3200,1186,94,149
800,3200,1187,94,149
800,3200,1188,94,149
800,3200,1189,94,149
800,3200,1190,94,149
800,3200,1191,94,149
800,3200,1192,94,149
800,3200,1193,94,150
800,3200,1194,94,150
800,3200,1195,94,150
800,3200,1196,94,150
800,3200,1197,94,150
800,3200,1198,95,150
800,3200,1199,95,150
800,3200,1200,95,150
800,3200,1201,95,150
800,3200,1202,95,151
800,3200,1203,95,151
800,3200,1204,95,151
800,3200,1205,95,151
800,3200,1206,95,151
800,3200,1207,95,151
800,3200,1208,95,151
800,3200,1209,96,151
800,3200,1210,96,151
800,3200,1211,96,152
800,3200,1212,96,152
800,3200,1213,96,152
800,3200,1214,96,152
800,3200,1215,96,152
800,3200,1216,96,152
800,3200,1217,96,152
800,3200,1218,96,152
800,3200,1219,96,153
800,3200,1220,97,153
800,3200,1221,97,153
800,3200,1222,97,153
800,3200,1223,97,153
800,3200,1224,97,153
800,3200,1225,97,153
800,3200,1226,97,153
800,3200,1227,97,153
800,3200,1228,97,154
800,3200,1229,97,154
800,3200,1230,97,154
800,3200,1231,98,154
800,3200,1232,98,154
800,3200,1233,98,154
800,3200,1234,98,154
800,3200,1235,98,154
800,3200,1236,98,154
800,3200,1237,98,155
800,3200,1238,98,155
800,3200,1239,98,155
800,3200,1240,98,155
800,3200,1241,98,155
800,3200,1242,98,155
800,3200,1243,99,155
800,3200,1244,99,155
800,3200,1245,99,155
800,3200,1246,99,156
800,3200,1247,99,156
800,3200,1248,99,156
800,3200,1249,99,156
800,3200,1250,99,156
800,3200,1251,99,156
800,3200,1252,99,156
800,3200,1253,99,156
800,3200,1254,100,156
800,3200,1255,100,157
800,3200,1256,100,157
800,3200,1257,100,157
800,3200,1258,100,157
800,3200,1259,100,157
800,3200,1260,100,157
800,3200,1261,100,157
800,3200,1262,100,157
800,3200,1263,100,157
800,3200,1264,100,158
800,3200,1265,101,158
800,3200,1266,101,158
800,3200,1267,101,158
800,3200,1268,101,158
800,3200,1269,101,158
800,3200,1270,101,158
800,3200,1271,101,158
800,3200,1272,101,158
800,3200,1273,101,159
800,3200,1274,101,159
800,3200,1275,101,159
800,3200,1276,102,159
800,3200,1277,102,159
800,3200,1278,102,159
800,3200,1279,102,159
800,3200,1280,102,159
800,3200,1281,102,159
800,3200,1282,102,160
800,3200,1283,102,160
800,3200,1284,102,160
800,3200,1285,102,160
800,3200,1286,102,160
800,3200,1287,103,160
800,3200,1288,103,160
800,3200,1289,103,160
800,3200,1290,103,160
800,3200,1291,103,161
800,3200,1292,103,161
800,3200,1293,103,161
800,3200,1294,103,161
800,3200,1295,103,161
800,3200,1296,103,161
800,3200,1297,103,161
800,3200,1298,103,161
800,3200,1299,104,161
800,3200,1300,104,162
800,3200,1301,104,162
800,3200,1302,104,162
800,3200,1303,104,162
800,3200,1304,104,162
800,3200,1305,104,162
800,3200,1306,104,162
800,3200,1307,104,162
800,3200,1308,104,162
800,3200,1309,104,163
800,3200,1310,105,163
800,3200,1311,105,163
800,3200,1312,105,163
800,3200,1313,105,163
800,3200,1314,105,163
800,3200,1315,105,163
800,3200,1316,105,163
800,3200,1317,105,164
800,3200,1318,105,164
800,3200,1319,105,164
800,3200,1320,105,164
800,3200,1321,106,164
800,3200,1322,106,164
800,3200,1323,106,164
800,3200,1324,106,164
800,3200,1325,106,164
800,3200,1326,106,165
800,3200,1327,106,165
800,3200,1328,106,165
800,3200,1329,106,165
800,3200,1330,106,165
800,3200,1331,106,165
800,3200,1332,107,165
800,3200,1333,107,165
800,3200,1334,107,165
800,3200,1335,107,166
800,3200,1336,107,166
800,3200,1337,107,166
800,3200,1338,107,166
800,3200,1339,107,166
800,3200,1340,107,166
800,3200,1341,107,166
800,3200,1342,107,166
800,3200,1343,108,166
800,3200,1344,108,167
800,3200,1345,108,167
800,3200,1346,108,167
800,3200,1347,108,167
800,3200,1348,108,167
800,3200,1349,108,167
800,3200,1350,108,167
800,3200,1351,108,167
800,3200,1352,108,167
800,3200,1353,108,168
800,3200,1354,108,168
800,3200,1355,109,168
800,3200,1356,109,168
800,3200,1357,109,168
800,3200,1358,109,168
800,3200,1359,109,168
800,3200,1360,109,168
800,3200,1361,109,168
800,3200,1362,109,169
800,3200,1363,109,169
800,3200,1364,109,169
800,3200,1365,109,169
800,3200,1366,110,169
800,3200,1367,110,169
800,3200,1368,110,169
800,3200,1369,110,169
800,3200,1370,110,169
800,3200,1371,110,170
800,3200,1372,110,170
800,3200,1373,110,170
800,3200,1374,110,170
800,3200,1375,110,170
800,3200,1376,110,170
800,3200,1377,111,170
800,3200,1378,111,170
800,3200,1379,111,170
800,3200,1380,111,171
800,3200,1381,111,171
800,3200,1382,111,171
800,3200,1383,111,171
800,3200,1384,111,171
800,3200,1385,111,171
800,3200,1386,111,171
800,3200,1387,111,171
800,3200,1388,112,171
800,3200,1389,112,172
800,3200,1390,112,172
800,3200,1391,112,172
800,3200,1392,112,172
800,3200,1393,112,172
800,3200,1394,112,172
800,3200,1395,112,172
800,3200,1396,112,172
800,3200,1397,112,172
800,3200,1398,112,173
800,3200,1399,113,173
800,3200,1400,113,173
800,3200,1401,113,173
800,3200,1402,113,173
800,3200,1403,113,173
800,3200,1404,113,173
800,3200,1405,113,173
800,3200,1406,113,173
800,3200,1407,113,174
800,3200,1408,113,174
800,3200,1409,113,174
800,3200,1410,113,174
800,3200,1411,114,174
800,3200,1412,114,174
800,3200,1413,114,174
800,3200,1414,114,174
800,3200,1415,114,174
800,3200,1416,114,175
800,3200,1417,114,175
800,3200,1418,114,175
800,3200,1419,114,175
800,3200,1420,114,175
800,3200,1421,114,175
800,3200,1422,115,175
800,3200,1423,115,175
800,3200,1424,115,175
800,3200,1425,115,176
800,3200,1426,115,176
800,3200,1427,115,176
800,3200,1428,115,176
800,3200,1429,115,176
800,3200,1430,115,176
800,3200,1431,115,176
800,3200,1432,115,176
800,3200,1433,116,176
800,3200,1434,116,177
800,3200,1435,116,177
800,3200,1436,116,177
800,3200,1437,116,177
800,3200,1438,116,177
800,3200,1439,116,177
800,3200,1440,116,177
800,3200,1441,116,177
800,3200,1442,116,177
800,3200,1443,116,178
800,3200,1444,117,178
800,3200,1445,117,178
800,3200,1446,117,178
800,3200,1447,117,178
800,3200,1448,117,178
800,3200,1449,117,178
800,3200,1450,117,178
800,3200,1451,117,178
800,3200,1452,117,179
800,3200,1453,117,179
800,3200,1454,117,179
800,3200,1455,118,179
800,3200,1456,118,179
800,3200,1457,118,179
800,3200,1458,118,179
800,3200,1459,118,179
800,3200,1460,118,179
800,3200,1461,118,180
800,3200,1462,118,180
800,3200,1463,118,180
800,3200,1464,118,180
800,3200,1465,118,180
800,3200,1466,119,180
800,3200,1467,119,180
800,3200,1468,119,180
800,3200,1469,119,180
800,3200,1470,119,181
800,3200,1471,119,181
800,3200,1472,119,181
800,3200,1473,119,181
800,3200,1474,119,181
800,3200,1475,119,181
800,3200,1476,119,181
800,3200,1477,120,181
800,3200,1478,120,181
800,3200,1479,120,182
800,3200,1480,120,182
800,3200,1481,120,182
800,3200,1482,120,182
800,3200,1483,120,182
800,3200,1484,120,182
800,3200,1485,120,182
800,3200,1486,120,182
800,3200,1487,120,182
800,3200,1488,120,183
800,3200,1489,121,183
800,3200,1490,121,183
800,3200,1491,121,183
800,3200,1492,121,183
800,3200,1493,121,183
800,3200,1494,121,183
800,3200,1495,121,183
800,3200,1496,121,183
800,3200,1497,121,184
800,3200,1498,121,184
800,3200,1499,121,184
800,3200,1500,122,184
800,3200,1501,122,184
800,3200,1502,122,184
800,3200,1503,122,184
800,3200,1504,122,184
800,3200,1505,122,184
800,3200,1506,122,185
800,3200,1507,122,185
800,3200,1508,122,185
800,3200,1509,122,185
800,3200,1510,122,185
800,3200,1511,123,185
800,3200,1512,123,185
800,3200,1513,123,185
800,3200,1514,123,185
800,3200,1515,123,186
800,3200,1516,123,186
800,3200,1517,123,186
800,3200,1518,123,186
800,3200,1519,123,186
800,3200,1520,123,186
800,3200,1521,123,186
800,3200,1522,124,186
800,3200,1523,124,186
800,3200,1524,124,187
800,3200,1525,124,187
800,3200,1526,124,187
800,3200,1527,124,187
800,3200,1528,124,187
800,3200,1529,124,187
800,3200,1530,124,187
800,3200,1531,124,187
800,3200,1532,124,187
800,3200,1533,125,188
800,3200,1534,125,188
800,3200,1535,125,188
800,3200,1536,125,188
800,3200,1537,125,188
800,3200,1538,125,188
800,3200,1539,125,188
800,3200,1540,125,188
800,3200,1541,125,189
800,3200,1542,125,189
800,3200,1543,125,189
800,3200,1544,126,189
800,3200,1545,126,189
800,3200,1546,126,189
800,3200,1547,126,189
800,3200,1548,126,189
800,3200,1549,126,189
800,3200,1550,126,190
800,3200,1551,126,190
800,3200,1552,126,190
800,3200,1553,126,190
800,3200,1554,126,190
800,3200,1555,127,190
800,3200,1556,127,190
800,3200,1557,127,190
800,3200,1558,127,190
800,3200,1559,127,191
800,3200,1560,127,191
800,3200,1561,127,191
800,3200,1562,127,191
800,3200,1563,127,191
800,3200,1564,127,191
800,3200,1565,127,191
800,3200,1566,128,191
800,3200,1567,128,191
800,3200,1568,128,192
800,3200,1569,128,192
800,3200,1570,128,192
800,3200,1571,128,192
800,3200,1572,128,192
800,3200,1573,128,192
800,3200,1574,128,192
800,3200,1575,128,192
800,3200,1576,128,192
800,3200,1577,128,193
800,3200,1578,129,193
800,3200,1579,129,193
800,3200,1580,129,193
800,3200,1581,129,193
800,3200,1582,129,193
800,3200,1583,129,193
800,3200,1584,129,193
800,3200,1585,129,193
800,3200,1586,129,194
800,3200,1587,129,194
800,3200,1588,129,194
800,3200,1589,130,194
800,3200,1590,130,194
800,3200,1591,130,194
800,3200,1592,130,194
800,3200,1593,130,194
800,3200,1594,130,194
800,3200,1595,130,195
800,3200,1596,130,195
800,3200,1597,130,195
800,3200,1598,130,195
800,3200,1599,130,195
800,3200,1600,131,195
800,3200,1601,131,195
800,3200,1602,131,195
800,3200,1603,131,195
800,3200,1604,131,196
800,3200,1605,131,196
800,3200,1606,131,196
800,3200,1607,131,196
800,3200,1608,131,196
800,3200,1609,131,196
800,3200,1610,131,196
800,3200,1611,132,196
800,3200,1612,132,196
800,3200,1613,132,197
800,3200,1614,132,197
800,3200,1615,132,197
800,3200,1616,132,197
800,3200,1617,132,197
800,3200,1618,132,197
800,3200,1619,132,197
800,3200,1620,132,197
800,3200,1621,132,197
800,3200,1622,133,198
800,3200,1623,133,198
800,3200,1624,133,198
800,3200,1625,133,198
800,3200,1626,133,198
800,3200,1627,133,198
800,3200,1628,133,198
800,3200,1629,133,198
800,3200,1630,133,198
800,3200,1631,133,199
800,3200,1632,133,199
800,3200,1633,134,199
800,3200,1634,134,199
800,3200,1635,134,199
800,3200,1636,134,199
800,3200,1637,134,199
800,3200,1638,134,199
800,3200,1639,134,199
800,3200,1640,134,199
800,3200,1641,134,200
800,3200,1642,134,200
800,3200,1643,134,200
800,3200,1644,135,200
800,3200,1645,135,200
800,3200,1646,135,200
800,3200,1647,135,200
800,3200,1648,135,200
800,3200,1649,135,200
800,3200,1650,135,201
800,3200,1651,135,201
800,3200,1652,135,201
800,3200,1653,135,201
800,3200,1654,135,201
800,3200,1655,136,201
800,3200,1656,136,201
800,3200,1657,136,201
800,3200,1658,136,201
800,3200,1659,136,202
800,3200,1660,136,202
800,3200,1661,136,202
800,3200,1662,136,202
800,3200,1663,136,202
800,3200,1664,136,202
800,3200,1665,136,202
800,3200,1666,137,202
800,3200,1667,137,202
800,3200,1668,137,203
800,3200,1669,137,203
800,3200,1670,137,203
800,3200,1671,137,203
800,3200,1672,137,203
800,3200,1673,137,203
800,3200,1674,137,203
800,3200,1675,137,203
800,3200,1676,137,203
800,3200,1677,138,204
800,3200,1678,138,204
800,3200,1679,138,204
800,3200,1680,138,204
800,3200,1681,138,204
800,3200,1682,138,204
800,3200,1683,138,204
800,3200,1684,138,204
800,3200,1685,138,204
800,3200,1686,138,205
800,3200,1687,138,205
800,3200,1688,139,205
800,3200,1689,139,205
800,3200,1690,139,205
800,3200,1691,139,205
800,3200,1692,139,205
800,3200,1693,139,205
800,3200,1694,139,205
800,3200,1695,139,206
800,3200,1696,139,206
800,3200,1697,139,206
800,3200,1698,139,206
800,3200,1699,139,206
800,3200,1700,140,206
800,3200,1701,140,206
800,3200,1702,140,206
800,3200,1703,140,206
800,3200,1704,140,207
800,3200,1705,140,207
800,3200,1706,140,207
800,3200,1707,140,207
800,3200,1708,140,207
800,3200,1709,140,207
800,3200,1710,140,207
800,3200,1711,141,207
800,3200,1712,141,207
800,3200,1713,141,208
800,3200,1714,141,208
800,3200,1715,141,208
800,3200,1716,141,208
800,3200,1717,141,208
800,3200,1718,141,208
800,3200,1719,141,208
800,3200,1720,141,208
800,3200,1721,141,208
800,3200,1722,142,209
800,3200,1723,142,209
800,3200,1724,142,209
800,3200,1725,142,209
800,3200,1726,142,209
800,3200,1727,142,209
800,3200,1728,142,209
800,3200,1729,142,209
800,3200,1730,142,209
800,3200,1731,142,210
800,3200,1732,142,210
800,3200,1733,143,210
800,3200,1734,143,210
800,3200,1735,143,210
800,3200,1736,143,210
800,3200,1737,143,210
800,3200,1738,143,210
800,3200,1739,143,210
800,3200,1740,143,211
800,3200,1741,143,211
800,3200,1742,143,211
800,3200,1743,143,211
800,3200,1744,144,211
800,3200,1745,144,211
800,3200,1746,144,211
800,3200,1747,144,211
800,3200,1748,144,211
800,3200,1749,144,212
800,3200,1750,144,212
800,3200,1751,144,212
800,3200,1752,144,212
800,3200,1753,144,212
800,3200,1754,144,212
800,3200,1755,145,212
800,3200,1756,145,212
800,3200,1757,145,212
800,3200,1758,145,213
800,3200,1759,145,213
800,3200,1760,145,213
800,3200,1761,145,213
800,3200,1762,145,213
800,3200,1763,145,213
800,3200,1764,145,213
800,3200,1765,145,213
800,3200,1766,146,213
800,3200,1767,146,214
800,3200,1768,146,214
800,3200,1769,146,214
800,3200,1770,146,214
800,3200,1771,146,214
800,3200,1772,146,214
800,3200,1773,146,214
800,3200,1774,146,214
800,3200,1775,146,214
800,3200,1776,146,215
800,3200,1777,147,215
800,3200,1778,147,215
800,3200,1779,147,215
800,3200,1780,147,215
800,3200,1781,147,215
800,3200,1782,147,215
800,3200,1783,147,215
800,3200,1784,147,215
800,3200,1785,147,216
800,3200,1786,147,216
800,3200,1787,147,216
800,3200,1788,148,216
800,3200,1789,148,216
800,3200,1790,148,216
800,3200,1791,148,216
800,3200,1792,148,216
800,3200,1793,148,216
800,3200,1794,148,217
800,3200,1795,148,217
800,3200,1796,148,217
800,3200,1797,148,217
800,3200,1798,148,217
800,3200,1799,149,217
800,3200,1800,149,217
800,3200,1801,149,217
800,3200,1802,149,217
800,3200,1803,149,218
800,3200,1804,149,218
800,3200,1805,149,218
800,3200,1806,149,218
800,3200,1807,149,218
800,3200,1808,149,218
800,3200,1809,149,218
800,3200,1810,150,218
800,3200,1811,150,218
800,3200,1812,150,219
800,3200,1813,150,219
800,3200,1814,150,219
800,3200,1815,150,219
800,3200,1816,150,219
800,3200,1817,150,219
800,3200,1818,150,219
800,3200,1819,150,219
800,3200,1820,150,219
800,3200,1821,151,220
800,3200,1822,151,220
800,3200,1823,151,220
800,3200,1824,151,220
800,3200,1825,151,220
800,3200,1826,151,220
800,3200,1827,151,220
800,3200,1828,151,220
800,3200,1829,151,220
800,3200,1830,151,221
800,3200,1831,151,221
800,3200,1832,152,221
800,3200,1833,152,221
800,3200,1834,152,221
800,3200,1835,152,221
800,3200,1836,152,221
800,3200,1837,152,221
800,3200,1838,152,221
800,3200,1839,152,222
800,3200,1840,152,222
800,3200,1841,152,222
800,3200,1842,152,222
800,3200,1843,153,222
800,3200,1844,153,222
800,3200,1845,153,222
800,3200,1846,153,222
800,3200,1847,153,222
800,3200,1848,153,223
800,3200,1849,153,223
800,3200,1850,153,223
800,3200,1851,153,223
800,3200,1852,153,223
800,3200,1853,153,223
800,3200,1854,154,223
800,3200,1855,154,223
800,3200,1856,154,223
800,3200,1857,154,224
800,3200,1858,154,224
800,3200,1859,154,224
800,3200,1860,154,224
800,3200,1861,154,224
800,3200,1862,154,224
800,3200,1863,154,224
800,3200,1864,154,224
800,3200,1865,155,224
800,3200,1866,155,225
800,3200,1867,155,225
800,3200,1868,155,225
800,3200,1869,155,225
800,3200,1870,155,225
800,3200,1871,155,225
800,3200,1872,155,225
800,3200,1873,155,225
800,3200,1874,155,225
800,3200,1875,155,225
800,3200,1876,156,226
800,3200,1877,156,226
800,3200,1878,156,226
800,3200,1879,156,226
800,3200,1880,156,226
800,3200,1881,156,226
800,3200,1882,156,226
800,3200,1883,156,226
800,3200,1884,156,226
800,3200,1885,156,227
800,3200,1886,156,227
800,3200,1887,157,227
800,3200,1888,157,227
800,3200,1889,157,227
800,3200,1890,157,227
800,3200,1891,157,227
800,3200,1892,157,227
800,3200,1893,157,227
800,3200,1894,157,228
800,3200,1895,157,228
800,3200,1896,157,228
800,3200,1897,157,228
800,3200,1898,158,228
800,3200,1899,158,228
800,3200,1900,158,228
800,3200,1901,158,228
800,3200,1902,158,228
800,3200,1903,158,229
800,3200,1904,158,229
800,3200,1905,158,229
800,3200,1906,158,229
800,3200,1907,158,229
800,3200,1908,158,229
800,3200,1909,159,229
800,3200,1910,159,229
800,3200,1911,159,229
800,3200,1912,159,230
800,3200,1913,159,230
800,3200,1914,159,230
800,3200,1915,159,230
800,3200,1916,159,230
800,3200,1917,159,230
800,3200,1918,159,230
800,3200,1919,159,230
800,3200,1920,160,230
800,3200,1921,160,231
800,3200,1922,160,231
800,3200,1923,160,231
800,3200,1924,160,231
800,3200,1925,160,231
800,3200,1926,160,231
800,3200,1927,160,231
800,3200,1928,160,231
800,3200,1929,160,231
800,3200,1930,160,232
800,3200,1931,161,232
800,3200,1932,161,232
800,3200,1933,161,232
800,3200,1934,161,232
800,3200,1935,161,232
800,3200,1936,161,232
800,3200,1937,161,232
800,3200,1938,161,232
800,3200,1939,161,233
800,3200,1940,161,233
800,3200,1941,161,233
800,3200,1942,162,233
800,3200,1943,162,233
800,3200,1944,162,233
800,3200,1945,162,233
800,3200,1946,162,233
800,3200,1947,162,233
800,3200,1948,162,234
800,3200,1949,162,234
800,3200,1950,162,234
800,3200,1951,162,234
800,3200,1952,162,234
800,3200,1953,163,234
800,3200,1954,163,234
800,3200,1955,163,234
800,3200,1956,163,234
800,3200,1957,163,235
800,3200,1958,163,235
800,3200,1959,163,235
800,3200,1960,163,235
800,3200,1961,163,235
800,3200,1962,163,235
800,3200,1963,163,235
800,3200,1964,164,235
800,3200,1965,164,235
800,3200,1966,164,236
800,3200,1967,164,236
800,3200,1968,164,236
800,3200,1969,164,236
800,3200,1970,164,236
800,3200,1971,164,236
800,3200,1972,164,236
800,3200,1973,164,236
800,3200,1974,164,236
800,3200,1975,165,237
800,3200,1976,165,237
800,3200,1977,165,237
800,3200,1978,165,237
800,3200,1979,165,237
800,3200,1980,165,237
800,3200,1981,165,237
800,3200,1982,165,237
800,3200,1983,165,237
800,3200,1984,165,238
800,3200,1985,165,238
800,3200,1986,166,238
800,3200,1987,166,238
800,3200,1988,166,238
800,3200,1989,166,238
800,3200,1990,166,238
800,3200,1991,166,238
800,3200,1992,166,238
800,3200,1993,166,239
800,3200,1994,166,239
800,3200,1995,166,239
800,3200,1996,166,239
800,3200,1997,167,239
800,3200,1998,167,239
800,3200,1999,167,239
800,3200,2000,167,239
800,3200,2001,167,239
800,3200,2002,167,239
800,3200,2003,167,240
800,3200,2004,167,240
800,3200,2005,167,240
800,3200,2006,167,240
800,3200,2007,167,240
800,3200,2008,168,240
800,3200,2009,168,240
800,3200,2010,168,240
800,3200,2011,168,240
800,3200,2012,168,241
800,3200,2013,168,241
800,3200,2014,168,241
800,3200,2015,168,241
800,3200,2016,168,241
800,3200,2017,168,241
800,3200,2018,168,241
800,3200,2019,169,241
800,3200,2020,169,241
800,3200,2021,169,242
800,3200,2022,169,242
800,3200,2023,169,242
800,3200,2024,169,242
800,3200,2025,169,242
800,3200,2026,169,242
800,3200,2027,169,242
800,3200,2028,169,242
800,3200,2029,169,242
800,3200,2030,170,243
800,3200,2031,170,243
800,3200,2032,170,243
800,3200,2033,170,243
800,3200,2034,170,243
800,3200,2035,170,243
800,3200,2036,170,243
800,3200,2037,170,243
800,3200,2038,170,243
800,3200,2039,170,244
800,3200,2040,170,244
800,3200,2041,171,244
800,3200,2042,171,244
800,3200,2043,171,244
800,3200,2044,171,244
800,3200,2045,171,244
800,3200,2046,171,244
800,3200,2047,171,244
800,3200,2048,171,245
800,3200,2049,171,245
800,3200,2050,171,245
800,3200,2051,171,245
800,3200,2052,172,245
800,3200,2053,172,245
800,3200,2054,172,245
800,3200,2055,172,245
800,3200,2056,172,245
800,3200,2057,172,246
800,3200,2058,172,246
800,3200,2059,172,246
800,3200,2060,172,246
800,3200,2061,172,246
800,3200,2062,172,246
800,3200,2063,173,246
800,3200,2064,173,246
800,3200,2065,173,246
800,3200,2066,173,247
800,3200,2067,173,247
800,3200,2068,173,247
800,3200,2069,173,247
800,3200,2070,173,247
800,3200,2071,173,247
800,3200,2072,173,247
800,3200,2073,173,247
800,3200,2074,174,247
800,3200,2075,174,248
800,3200,2076,174,248
800,3200,2077,174,248
800,3200,2078,174,248
800,3200,2079,174,248
800,3200,2080,174,248
800,3200,2081,174,248
800,3200,2082,174,248
800,3200,2083,174,248
800,3200,2084,174,249
800,3200,2085,175,249
800,3200,2086,175,249
800,3200,2087,175,249
800,3200,2088,175,249
800,3200,2089,175,249
800,3200,2090,175,249
800,3200,2091,175,249
800,3200,2092,175,249
800,3200,2093,175,250
800,3200,2094,175,250
800,3200,2095,175,250
800,3200,2096,176,250
800,3200,2097,176,250
800,3200,2098,176,250
800,3200,2099,176,250
800,3200,2100,176,250
800,3200,2101,176,250
800,3200,2102,176,250
800,3200,2103,176,251
800,3200,2104,176,251
800,3200,2105,176,251
800,3200,2106,176,251
800,3200,2107,177,251
800,3200,2108,177,251
800,3200,2109,177,251
800,3200,2110,177,251
800,3200,2111,177,251
800,3200,2112,177,252
800,3200,2113,177,252
800,3200,2114,177,252
800,3200,2115,177,252
800,3200,2116,177,252
800,3200,2117,177,252
800,3200,2118,178,252
800,3200,2119,178,252
800,3200,2120,178,252
800,3200,2121,178,253
800,3200,2122,178,253
800,3200,2123,178,253
800,3200,2124,178,253
800,3200,2125,178,253
800,3200,2126,178,253
800,3200,2127,178,253
800,3200,2128,178,253
800,3200,2129,179,253
800,3200,2130,179,254
800,3200,2131,179,254
800,3200,2132,179,254
800,3200,2133,179,254
800,3200,2134,179,254
800,3200,2135,179,254
800,3200,2136,179,254
800,3200,2137,179,254
800,3200,2138,179,254
800,3200,2139,179,255
800,3200,2140,180,255
800,3200,2141,180,255
800,3200,2142,180,255
800,3200,2143,180,255
800,3200,2144,180,255
800,3200,2145,180,255
800,3200,2146,180,255
800,3200,2147,180,255
800,3200,2148,180,256
800,3200,2149,180,256
800,3200,2150,180,256
800,3200,2151,181,256
800,3200,2152,181,256
800,3200,2153,181,256
800,3200,2154,181,256
800,3200,2155,181,256
800,3200,2156,181,256
800,3200,2157,181,257
800,3200,2158,181,257
800,3200,2159,181,257
800,3200,2160,181,257
800,3200,2161,181,257
800,3200,2162,182,257
800,3200,2163,182,257
800,3200,2164,182,257
800,3200,2165,182,257
800,3200,2166,182,258
800,3200,2167,182,258
800,3200,2168,182,258
800,3200,2169,182,258
800,3200,2170,182,258
800,3200,2171,182,258
800,3200,2172,182,258
800,3200,2173,183,258
800,3200,2174,183,258
800,3200,2175,183,259
800,3200,2176,183,259
800,3200,2177,183,259
800,3200,2178,183,259
800,3200,2179,183,259
800,3200,2180,183,259
800,3200,2181,183,259
800,3200,2182,183,259
800,3200,2183,183,259
800,3200,2184,184,259
800,3200,2185,184,260
800,3200,2186,184,260
800,3200,2187,184,260
800,3200,2188,184,260
800,3200,2189,184,260
800,3200,2190,184,260
800,3200,2191,184,260
800,3200,2192,184,260
800,3200,2193,184,260
800,3200,2194,184,261
800,3200,2195,185,261
800,3200,2196,185,261
800,3200,2197,185,261
800,3200,2198,185,261
800,3200,2199,185,261
800,3200,2200,185,261
800,3200,2201,185,261
800,3200,2202,185,261
800,3200,2203,185,262
800,3200,2204,185,262
800,3200,2205,185,262
800,3200,2206,186,262
800,3200,2207,186,262
800,3200,2208,186,262
800,3200,2209,186,262
800,3200,2210,186,262
800,3200,2211,186,262
800,3200,2212,186,263
800,3200,2213,186,263
800,3200,2214,186,263
800,3200,2215,186,263
800,3200,2216,186,263
800,3200,2217,187,263
800,3200,2218,187,263
800,3200,2219,187,263
800,3200,2220,187,263
800,3200,2221,187,264
800,3200,2222,187,264
800,3200,2223,187,264
800,3200,2224,187,264
800,3200,2225,187,264
800,3200,2226,187,264
800,3200,2227,187,264
800,3200,2228,188,264
800,3200,2229,188,264
800,3200,2230,188,265
800,3200,2231,188,265
800,3200,2232,188,265
800,3200,2233,188,265
800,3200,2234,188,265
800,3200,2235,188,265
800,3200,2236,188,265
800,3200,2237,188,265
800,3200,2238,188,265
800,3200,2239,189,266
800,3200,2240,189,266
800,3200,2241,189,266
800,3200,2242,189,266
800,3200,2243,189,266
800,3200,2244,189,266
800,3200,2245,189,266
800,3200,2246,189,266
800,3200,2247,189,266
800,3200,2248,189,267
800,3200,2249,189,267
800,3200,2250,190,267
800,3200,2251,190,267
800,3200,2252,190,267
800,3200,2253,190,267
800,3200,2254,190,267
800,3200,2255,190,267
800,3200,2256,190,267
800,3200,2257,190,267
800,3200,2258,190,268
800,3200,2259,190,268
800,3200,2260,190,268
800,3200,2261,191,268
800,3200,2262,191,268
800,3200,2263,191,268
800,3200,2264,191,268
800,3200,2265,191,268
800,3200,2266,191,268
800,3200,2267,191,269
800,3200,2268,191,269
800,3200,2269,191,269
800,3200,2270,191,269
800,3200,2271,191,269
800,3200,2272,192,269
800,3200,2273,192,269
800,3200,2274,192,269
800,3200,2275,192,269
800,3200,2276,192,270
800,3200,2277,192,270
800,3200,2278,192,270
800,3200,2279,192,270
800,3200,2280,192,270
800,3200,2281,192,270
800,3200,2282,192,270
800,3200,2283,193,270
800,3200,2284,193,270
800,3200,2285,193,271
800,3200,2286,193,271
800,3200,2287,193,271
800,3200,2288,193,271
800,3200,2289,193,271
800,3200,2290,193,271
800,3200,2291,193,271
800,3200,2292,193,271
800,3200,2293,193,271
800,3200,2294,194,272
800,3200,2295,194,272
